fips,election,candidate,party,vote
48231,2012,Thomas Hoefling,Write-in,2
48231,2012,Stewart Alexander,Write-in,1
48469,2012,Willard Mitt Romney,Republican,19692
48469,2012,Barack H. Obama,Democratic,8802
48469,2012,Gary Johnson,Libertarian,275
48469,2012,Jill Stein,Green,73
48469,2012,"Virgil H. Goode, Jr.",Write-in,9
48469,2012,Stewart Alexander,Write-in,1
48469,2012,Thomas Hoefling,Write-in,1
48213,2012,Willard Mitt Romney,Republican,21231
48213,2012,Barack H. Obama,Democratic,6106
48213,2012,Gary Johnson,Libertarian,236
48213,2012,Jill Stein,Green,50
48213,2012,"Virgil H. Goode, Jr.",Write-in,2
48213,2012,Ross C. 'Rocky' Anderson,Write-in,1
48213,2012,Andre Barnett,Write-in,1
48005,2012,Willard Mitt Romney,Republican,20303
48005,2012,Barack H. Obama,Democratic,7834
48005,2012,Gary Johnson,Libertarian,211
48005,2012,Jill Stein,Green,58
48375,2012,Willard Mitt Romney,Republican,18918
48375,2012,Barack H. Obama,Democratic,7126
48375,2012,Gary Johnson,Libertarian,327
48375,2012,Jill Stein,Green,72
48375,2012,"Virgil H. Goode, Jr.",Write-in,3
48375,2012,Write-ins,-,2
48375,2012,Stewart Alexander,Write-in,1
48375,2012,Ross C. 'Rocky' Anderson,Write-in,1
48021,2012,Willard Mitt Romney,Republican,14033
48021,2012,Barack H. Obama,Democratic,9864
48021,2012,Gary Johnson,Libertarian,465
48021,2012,Jill Stein,Green,113
48021,2012,"Virgil H. Goode, Jr.",Write-in,5
48021,2012,Thomas Hoefling,Write-in,1
48203,2012,Willard Mitt Romney,Republican,17512
48203,2012,Barack H. Obama,Democratic,8456
48203,2012,Gary Johnson,Libertarian,158
48203,2012,Jill Stein,Green,39
48203,2012,"Virgil H. Goode, Jr.",Write-in,2
48203,2012,Ross C. 'Rocky' Anderson,Write-in,1
48203,2012,Thomas Hoefling,Write-in,1
48203,2012,Andre Barnett,Write-in,1
48221,2012,Willard Mitt Romney,Republican,18409
48221,2012,Barack H. Obama,Democratic,3843
48221,2012,Gary Johnson,Libertarian,234
48221,2012,Jill Stein,Green,44
48221,2012,Write-ins,-,44
48221,2012,"Virgil H. Goode, Jr.",Write-in,3
48221,2012,Thomas Hoefling,Write-in,1
48221,2012,Andre Barnett,Write-in,1
48497,2012,Willard Mitt Romney,Republican,17207
48497,2012,Barack H. Obama,Democratic,3221
48497,2012,Gary Johnson,Libertarian,230
48497,2012,Jill Stein,Green,66
48497,2012,"Virgil H. Goode, Jr.",Write-in,10
48497,2012,Thomas Hoefling,Write-in,7
48497,2012,Andre Barnett,Write-in,2
48497,2012,Write-ins,-,1
48497,2012,Ross C. 'Rocky' Anderson,Write-in,1
48291,2012,Willard Mitt Romney,Republican,17323
48291,2012,Barack H. Obama,Democratic,5202
48291,2012,Gary Johnson,Libertarian,170
48291,2012,Jill Stein,Green,41
48291,2012,"Virgil H. Goode, Jr.",Write-in,10
48265,2012,Willard Mitt Romney,Republican,17274
48265,2012,Barack H. Obama,Democratic,4338
48265,2012,Gary Johnson,Libertarian,219
48265,2012,Jill Stein,Green,43
48265,2012,"Virgil H. Goode, Jr.",Write-in,2
48265,2012,Stewart Alexander,Write-in,2
48265,2012,Ross C. 'Rocky' Anderson,Write-in,1
48199,2012,Willard Mitt Romney,Republican,17746
48199,2012,Barack H. Obama,Democratic,3359
48199,2012,Gary Johnson,Libertarian,156
48199,2012,Jill Stein,Green,36
48347,2012,Willard Mitt Romney,Republican,13925
48347,2012,Barack H. Obama,Democratic,6465
48347,2012,Gary Johnson,Libertarian,201
48347,2012,Jill Stein,Green,50
48347,2012,Andre Barnett,Write-in,6
48347,2012,"Virgil H. Goode, Jr.",Write-in,3
48347,2012,Ross C. 'Rocky' Anderson,Write-in,3
48467,2012,Willard Mitt Romney,Republican,15794
48467,2012,Barack H. Obama,Democratic,3084
48467,2012,Gary Johnson,Libertarian,166
48467,2012,Jill Stein,Green,42
48467,2012,"Virgil H. Goode, Jr.",Write-in,12
48467,2012,Stewart Alexander,Write-in,1
48467,2012,Write-ins,-,1
48409,2012,Willard Mitt Romney,Republican,12005
48409,2012,Barack H. Obama,Democratic,7856
48409,2012,Gary Johnson,Libertarian,172
48409,2012,Jill Stein,Green,44
48409,2012,Ross C. 'Rocky' Anderson,Write-in,1
48259,2012,Willard Mitt Romney,Republican,14508
48259,2012,Barack H. Obama,Democratic,3043
48259,2012,Gary Johnson,Libertarian,185
48259,2012,Jill Stein,Green,42
48259,2012,"Virgil H. Goode, Jr.",Write-in,4
48259,2012,Ross C. 'Rocky' Anderson,Write-in,1
48373,2012,Willard Mitt Romney,Republican,14071
48373,2012,Barack H. Obama,Democratic,4859
48373,2012,Gary Johnson,Libertarian,152
48373,2012,Jill Stein,Green,51
48373,2012,Thomas Hoefling,Write-in,1
48471,2012,Willard Mitt Romney,Republican,12140
48471,2012,Barack H. Obama,Democratic,6252
48471,2012,Gary Johnson,Libertarian,204
48471,2012,Jill Stein,Green,69
48471,2012,"Virgil H. Goode, Jr.",Write-in,15
48471,2012,Ross C. 'Rocky' Anderson,Write-in,2
48471,2012,Thomas Hoefling,Write-in,2
48471,2012,Write-ins,-,1
48493,2012,Willard Mitt Romney,Republican,12218
48493,2012,Barack H. Obama,Democratic,4821
48493,2012,Gary Johnson,Libertarian,127
48493,2012,Jill Stein,Green,35
48493,2012,"Virgil H. Goode, Jr.",Write-in,2
48493,2012,Andre Barnett,Write-in,2
48053,2012,Willard Mitt Romney,Republican,12843
48053,2012,Barack H. Obama,Democratic,3674
48053,2012,Gary Johnson,Libertarian,231
48053,2012,Jill Stein,Green,39
48053,2012,"Virgil H. Goode, Jr.",Write-in,8
48053,2012,Thomas Hoefling,Write-in,1
48401,2012,Willard Mitt Romney,Republican,13924
48401,2012,Barack H. Obama,Democratic,4451
48401,2012,Gary Johnson,Libertarian,131
48401,2012,Jill Stein,Green,31
48401,2012,"Virgil H. Goode, Jr.",Write-in,4
48401,2012,Thomas Hoefling,Write-in,2
48401,2012,Andre Barnett,Write-in,2
48401,2012,Write-ins,-,1
48499,2012,Willard Mitt Romney,Republican,14351
48499,2012,Barack H. Obama,Democratic,3056
48499,2012,Gary Johnson,Libertarian,139
48499,2012,Jill Stein,Green,33
48499,2012,Ross C. 'Rocky' Anderson,Write-in,1
48499,2012,Thomas Hoefling,Write-in,1
48277,2012,Willard Mitt Romney,Republican,12826
48277,2012,Barack H. Obama,Democratic,4181
48277,2012,Gary Johnson,Libertarian,149
48277,2012,Jill Stein,Green,37
48277,2012,Thomas Hoefling,Write-in,3
48277,2012,"Virgil H. Goode, Jr.",Write-in,1
48099,2012,Willard Mitt Romney,Republican,11220
48099,2012,Barack H. Obama,Democratic,5158
48099,2012,Gary Johnson,Libertarian,170
48099,2012,Jill Stein,Green,47
48099,2012,"Virgil H. Goode, Jr.",Write-in,9
48325,2012,Willard Mitt Romney,Republican,11079
48325,2012,Barack H. Obama,Democratic,4784
48325,2012,Gary Johnson,Libertarian,136
48325,2012,Jill Stein,Green,38
48325,2012,"Virgil H. Goode, Jr.",Write-in,10
48325,2012,Ross C. 'Rocky' Anderson,Write-in,1
48325,2012,Andre Barnett,Write-in,1
48001,2012,Willard Mitt Romney,Republican,12262
48001,2012,Barack H. Obama,Democratic,3813
48001,2012,Gary Johnson,Libertarian,106
48001,2012,Jill Stein,Green,30
48001,2012,"Virgil H. Goode, Jr.",Write-in,1
48073,2012,Willard Mitt Romney,Republican,12094
48073,2012,Barack H. Obama,Democratic,3875
48073,2012,Gary Johnson,Libertarian,127
48073,2012,Jill Stein,Green,28
48073,2012,"Virgil H. Goode, Jr.",Write-in,2
48071,2012,Willard Mitt Romney,Republican,11787
48071,2012,Barack H. Obama,Democratic,2790
48071,2012,Gary Johnson,Libertarian,120
48071,2012,Jill Stein,Green,32
48071,2012,"Virgil H. Goode, Jr.",Write-in,5
48071,2012,Write-ins,-,1
48473,2012,Willard Mitt Romney,Republican,9244
48473,2012,Barack H. Obama,Democratic,6514
48473,2012,Gary Johnson,Libertarian,100
48473,2012,Jill Stein,Green,40
48473,2012,"Virgil H. Goode, Jr.",Write-in,3
48473,2012,Thomas Hoefling,Write-in,1
48349,2012,Willard Mitt Romney,Republican,10847
48349,2012,Barack H. Obama,Democratic,4350
48349,2012,Gary Johnson,Libertarian,105
48349,2012,Write-ins,-,35
48349,2012,Jill Stein,Green,26
48349,2012,"Virgil H. Goode, Jr.",Write-in,1
48459,2012,Willard Mitt Romney,Republican,12015
48459,2012,Barack H. Obama,Democratic,2971
48459,2012,Gary Johnson,Libertarian,128
48459,2012,Jill Stein,Green,20
48459,2012,"Virgil H. Goode, Jr.",Write-in,4
48097,2012,Willard Mitt Romney,Republican,11951
48097,2012,Barack H. Obama,Democratic,2246
48097,2012,Gary Johnson,Libertarian,125
48097,2012,Jill Stein,Green,27
48097,2012,"Virgil H. Goode, Jr.",Write-in,2
48477,2012,Willard Mitt Romney,Republican,10857
48477,2012,Barack H. Obama,Democratic,3381
48477,2012,Gary Johnson,Libertarian,127
48477,2012,Jill Stein,Green,18
48477,2012,Write-ins,-,10
48477,2012,Thomas Hoefling,Write-in,3
48477,2012,Ross C. 'Rocky' Anderson,Write-in,1
48481,2012,Willard Mitt Romney,Republican,9750
48481,2012,Barack H. Obama,Democratic,4235
48481,2012,Gary Johnson,Libertarian,68
48481,2012,Jill Stein,Green,34
48049,2012,Willard Mitt Romney,Republican,11895
48049,2012,Barack H. Obama,Democratic,1904
48049,2012,Gary Johnson,Libertarian,115
48049,2012,Jill Stein,Green,24
48049,2012,"Virgil H. Goode, Jr.",Write-in,5
48049,2012,Ross C. 'Rocky' Anderson,Write-in,2
48049,2012,Thomas Hoefling,Write-in,2
48143,2012,Willard Mitt Romney,Republican,10329
48143,2012,Barack H. Obama,Democratic,1965
48143,2012,Gary Johnson,Libertarian,144
48143,2012,Jill Stein,Green,33
48143,2012,"Virgil H. Goode, Jr.",Write-in,2
48013,2012,Willard Mitt Romney,Republican,7461
48013,2012,Barack H. Obama,Democratic,5133
48013,2012,Gary Johnson,Libertarian,99
48013,2012,Jill Stein,Green,27
48013,2012,"Virgil H. Goode, Jr.",Write-in,1
48465,2012,Barack H. Obama,Democratic,6285
48465,2012,Willard Mitt Romney,Republican,5635
48465,2012,Gary Johnson,Libertarian,123
48465,2012,Jill Stein,Green,38
48323,2012,Barack H. Obama,Democratic,8303
48323,2012,Willard Mitt Romney,Republican,2171
48323,2012,Gary Johnson,Libertarian,57
48323,2012,Jill Stein,Green,32
48223,2012,Willard Mitt Romney,Republican,9836
48223,2012,Barack H. Obama,Democratic,2777
48223,2012,Gary Johnson,Libertarian,111
48223,2012,Jill Stein,Green,22
48223,2012,"Virgil H. Goode, Jr.",Write-in,3
48223,2012,Stewart Alexander,Write-in,3
48223,2012,Andre Barnett,Write-in,1
48241,2012,Willard Mitt Romney,Republican,9957
48241,2012,Barack H. Obama,Democratic,3423
48241,2012,Gary Johnson,Libertarian,115
48241,2012,Jill Stein,Green,21
48241,2012,"Virgil H. Goode, Jr.",Write-in,1
48171,2012,Willard Mitt Romney,Republican,10306
48171,2012,Barack H. Obama,Democratic,2055
48171,2012,Gary Johnson,Libertarian,142
48171,2012,Jill Stein,Green,33
48171,2012,"Virgil H. Goode, Jr.",Write-in,10
48171,2012,Ross C. 'Rocky' Anderson,Write-in,2
48171,2012,Thomas Hoefling,Write-in,2
48217,2012,Willard Mitt Romney,Republican,9132
48217,2012,Barack H. Obama,Democratic,2752
48217,2012,Gary Johnson,Libertarian,133
48217,2012,Jill Stein,Green,26
48217,2012,"Virgil H. Goode, Jr.",Write-in,2
48249,2012,Barack H. Obama,Democratic,6492
48249,2012,Willard Mitt Romney,Republican,4598
48249,2012,Gary Johnson,Libertarian,53
48249,2012,Jill Stein,Green,23
48067,2012,Willard Mitt Romney,Republican,8763
48067,2012,Barack H. Obama,Democratic,2924
48067,2012,Gary Johnson,Libertarian,67
48067,2012,Jill Stein,Green,29
48067,2012,Andre Barnett,Write-in,4
48067,2012,Thomas Hoefling,Write-in,1
48015,2012,Willard Mitt Romney,Republican,9265
48015,2012,Barack H. Obama,Democratic,2252
48015,2012,Gary Johnson,Libertarian,96
48015,2012,Jill Stein,Green,20
48015,2012,Write-ins,-,11
48015,2012,"Virgil H. Goode, Jr.",Write-in,4
48015,2012,Stewart Alexander,Write-in,1
48321,2012,Willard Mitt Romney,Republican,8040
48321,2012,Barack H. Obama,Democratic,3980
48321,2012,Gary Johnson,Libertarian,96
48321,2012,Jill Stein,Green,16
48321,2012,Stewart Alexander,Write-in,1
48055,2012,Willard Mitt Romney,Republican,6021
48055,2012,Barack H. Obama,Democratic,4791
48055,2012,Gary Johnson,Libertarian,204
48055,2012,Jill Stein,Green,46
48055,2012,"Virgil H. Goode, Jr.",Write-in,2
48055,2012,Ross C. 'Rocky' Anderson,Write-in,2
48055,2012,Write-ins,-,1
48055,2012,Thomas Hoefling,Write-in,1
48147,2012,Willard Mitt Romney,Republican,8161
48147,2012,Barack H. Obama,Democratic,2486
48147,2012,Gary Johnson,Libertarian,118
48147,2012,Jill Stein,Green,38
48147,2012,"Virgil H. Goode, Jr.",Write-in,1
48427,2012,Barack H. Obama,Democratic,10260
48427,2012,Willard Mitt Romney,Republican,1547
48427,2012,Gary Johnson,Libertarian,50
48427,2012,Jill Stein,Green,21
48427,2012,Write-ins,-,5
48149,2012,Willard Mitt Romney,Republican,8106
48149,2012,Barack H. Obama,Democratic,2315
48149,2012,Gary Johnson,Libertarian,99
48149,2012,Write-ins,-,33
48149,2012,Jill Stein,Green,26
48149,2012,"Virgil H. Goode, Jr.",Write-in,2
48007,2012,Willard Mitt Romney,Republican,6830
48007,2012,Barack H. Obama,Democratic,2704
48007,2012,Gary Johnson,Libertarian,87
48007,2012,Jill Stein,Green,27
48299,2012,Willard Mitt Romney,Republican,7610
48299,2012,Barack H. Obama,Democratic,1822
48299,2012,Gary Johnson,Libertarian,100
48299,2012,Jill Stein,Green,25
48299,2012,Thomas Hoefling,Write-in,1
48365,2012,Willard Mitt Romney,Republican,7950
48365,2012,Barack H. Obama,Democratic,2211
48365,2012,Gary Johnson,Libertarian,67
48365,2012,Jill Stein,Green,2
48407,2012,Willard Mitt Romney,Republican,7107
48407,2012,Barack H. Obama,Democratic,2410
48407,2012,Gary Johnson,Libertarian,71
48407,2012,Jill Stein,Green,24
48407,2012,"Virgil H. Goode, Jr.",Write-in,4
48363,2012,Willard Mitt Romney,Republican,7393
48363,2012,Barack H. Obama,Democratic,1811
48363,2012,Gary Johnson,Libertarian,106
48363,2012,Jill Stein,Green,27
48363,2012,Write-ins,-,14
48019,2012,Willard Mitt Romney,Republican,7426
48019,2012,Barack H. Obama,Democratic,1864
48019,2012,Gary Johnson,Libertarian,121
48019,2012,Jill Stein,Green,31
48019,2012,"Virgil H. Goode, Jr.",Write-in,4
48019,2012,Ross C. 'Rocky' Anderson,Write-in,2
48185,2012,Willard Mitt Romney,Republican,6141
48185,2012,Barack H. Obama,Democratic,2339
48185,2012,Gary Johnson,Libertarian,87
48185,2012,Jill Stein,Green,31
48185,2012,"Virgil H. Goode, Jr.",Write-in,3
48273,2012,Barack H. Obama,Democratic,4754
48273,2012,Willard Mitt Romney,Republican,4058
48273,2012,Gary Johnson,Libertarian,73
48273,2012,Jill Stein,Green,21
48273,2012,"Virgil H. Goode, Jr.",Write-in,1
48449,2012,Willard Mitt Romney,Republican,6084
48449,2012,Barack H. Obama,Democratic,2648
48449,2012,Gary Johnson,Libertarian,62
48449,2012,Jill Stein,Green,29
48449,2012,Ross C. 'Rocky' Anderson,Write-in,20
48449,2012,Write-ins,-,11
48419,2012,Willard Mitt Romney,Republican,6879
48419,2012,Barack H. Obama,Democratic,2322
48419,2012,Gary Johnson,Libertarian,64
48419,2012,Jill Stein,Green,9
48419,2012,"Virgil H. Goode, Jr.",Write-in,8
48419,2012,Write-ins,-,8
48419,2012,Stewart Alexander,Write-in,1
48419,2012,Thomas Hoefling,Write-in,1
48463,2012,Willard Mitt Romney,Republican,4529
48463,2012,Barack H. Obama,Democratic,3825
48463,2012,Gary Johnson,Libertarian,65
48463,2012,Jill Stein,Green,16
48189,2012,Willard Mitt Romney,Republican,6490
48189,2012,Barack H. Obama,Democratic,2243
48189,2012,Gary Johnson,Libertarian,95
48189,2012,Jill Stein,Green,25
48189,2012,"Virgil H. Goode, Jr.",Write-in,1
48227,2012,Willard Mitt Romney,Republican,6453
48227,2012,Barack H. Obama,Democratic,2110
48227,2012,Gary Johnson,Libertarian,102
48227,2012,Jill Stein,Green,26
48227,2012,"Virgil H. Goode, Jr.",Write-in,4
48331,2012,Willard Mitt Romney,Republican,5481
48331,2012,Barack H. Obama,Democratic,2636
48331,2012,Gary Johnson,Libertarian,80
48331,2012,Jill Stein,Green,31
48331,2012,"Virgil H. Goode, Jr.",Write-in,2
48285,2012,Willard Mitt Romney,Republican,6796
48285,2012,Barack H. Obama,Democratic,1428
48285,2012,Gary Johnson,Libertarian,49
48285,2012,Write-ins,-,20
48285,2012,Jill Stein,Green,15
48285,2012,"Virgil H. Goode, Jr.",Write-in,6
48337,2012,Willard Mitt Romney,Republican,6549
48337,2012,Barack H. Obama,Democratic,1116
48337,2012,Gary Johnson,Libertarian,79
48337,2012,"Virgil H. Goode, Jr.",Write-in,4
48337,2012,Jill Stein,Green,3
48089,2012,Willard Mitt Romney,Republican,6026
48089,2012,Barack H. Obama,Democratic,2029
48089,2012,Gary Johnson,Libertarian,45
48089,2012,Jill Stein,Green,11
48089,2012,Write-ins,-,5
48089,2012,"Virgil H. Goode, Jr.",Write-in,1
48025,2012,Willard Mitt Romney,Republican,4356
48025,2012,Barack H. Obama,Democratic,3452
48025,2012,Gary Johnson,Libertarian,56
48025,2012,Jill Stein,Green,12
48025,2012,Ross C. 'Rocky' Anderson,Write-in,2
48025,2012,"Virgil H. Goode, Jr.",Write-in,1
48225,2012,Willard Mitt Romney,Republican,5880
48225,2012,Barack H. Obama,Democratic,2265
48225,2012,Gary Johnson,Libertarian,41
48225,2012,Jill Stein,Green,14
48225,2012,Write-ins,-,14
48281,2012,Willard Mitt Romney,Republican,5621
48281,2012,Barack H. Obama,Democratic,1479
48281,2012,Gary Johnson,Libertarian,86
48281,2012,Jill Stein,Green,14
48281,2012,Thomas Hoefling,Write-in,2
48281,2012,"Virgil H. Goode, Jr.",Write-in,1
48281,2012,Write-ins,-,1
48233,2012,Willard Mitt Romney,Republican,6804
48233,2012,Barack H. Obama,Democratic,1045
48233,2012,Gary Johnson,Libertarian,63
48233,2012,Jill Stein,Green,14
48233,2012,"Virgil H. Goode, Jr.",Write-in,1
48233,2012,Thomas Hoefling,Write-in,1
48457,2012,Willard Mitt Romney,Republican,5910
48457,2012,Barack H. Obama,Democratic,1668
48457,2012,Gary Johnson,Libertarian,59
48457,2012,Jill Stein,Green,17
48035,2012,Willard Mitt Romney,Republican,5885
48035,2012,Barack H. Obama,Democratic,1367
48035,2012,Gary Johnson,Libertarian,84
48035,2012,Jill Stein,Green,13
48035,2012,Write-ins,-,7
48293,2012,Willard Mitt Romney,Republican,5288
48293,2012,Barack H. Obama,Democratic,2208
48293,2012,Gary Johnson,Libertarian,50
48293,2012,Jill Stein,Green,17
48503,2012,Willard Mitt Romney,Republican,6225
48503,2012,Barack H. Obama,Democratic,992
48503,2012,Gary Johnson,Libertarian,73
48503,2012,Jill Stein,Green,26
48161,2012,Willard Mitt Romney,Republican,5646
48161,2012,Barack H. Obama,Democratic,1850
48161,2012,Gary Johnson,Libertarian,53
48161,2012,Jill Stein,Green,17
48161,2012,"Virgil H. Goode, Jr.",Write-in,4
48289,2012,Willard Mitt Romney,Republican,5814
48289,2012,Barack H. Obama,Democratic,1062
48289,2012,Gary Johnson,Libertarian,53
48289,2012,Write-ins,-,16
48289,2012,Jill Stein,Green,15
48179,2012,Willard Mitt Romney,Republican,6443
48179,2012,Barack H. Obama,Democratic,886
48179,2012,Gary Johnson,Libertarian,40
48179,2012,Jill Stein,Green,20
48219,2012,Willard Mitt Romney,Republican,5546
48219,2012,Barack H. Obama,Democratic,1486
48219,2012,Gary Johnson,Libertarian,77
48219,2012,Jill Stein,Green,17
48219,2012,Write-ins,-,6
48219,2012,"Virgil H. Goode, Jr.",Write-in,2
48395,2012,Willard Mitt Romney,Republican,4419
48395,2012,Barack H. Obama,Democratic,2798
48395,2012,Gary Johnson,Libertarian,49
48395,2012,Jill Stein,Green,21
48057,2012,Willard Mitt Romney,Republican,4144
48057,2012,Barack H. Obama,Democratic,2410
48057,2012,Gary Johnson,Libertarian,72
48057,2012,Jill Stein,Green,19
48057,2012,"Virgil H. Goode, Jr.",Write-in,1
48057,2012,Stewart Alexander,Write-in,1
48057,2012,Thomas Hoefling,Write-in,1
48133,2012,Willard Mitt Romney,Republican,5444
48133,2012,Barack H. Obama,Democratic,970
48133,2012,Gary Johnson,Libertarian,68
48133,2012,Jill Stein,Green,13
48051,2012,Willard Mitt Romney,Republican,4671
48051,2012,Barack H. Obama,Democratic,1705
48051,2012,Gary Johnson,Libertarian,64
48051,2012,Jill Stein,Green,15
48051,2012,Write-ins,-,1
48123,2012,Willard Mitt Romney,Republican,5122
48123,2012,Barack H. Obama,Democratic,1467
48123,2012,Gary Johnson,Libertarian,38
48123,2012,Jill Stein,Green,10
48123,2012,"Virgil H. Goode, Jr.",Write-in,1
48287,2012,Willard Mitt Romney,Republican,4507
48287,2012,Barack H. Obama,Democratic,1632
48287,2012,Gary Johnson,Libertarian,65
48287,2012,Write-ins,-,19
48287,2012,Jill Stein,Green,12
48287,2012,"Virgil H. Goode, Jr.",Write-in,1
48177,2012,Willard Mitt Romney,Republican,4216
48177,2012,Barack H. Obama,Democratic,1777
48177,2012,Gary Johnson,Libertarian,44
48177,2012,Write-ins,-,11
48177,2012,Jill Stein,Green,9
48455,2012,Willard Mitt Romney,Republican,4537
48455,2012,Barack H. Obama,Democratic,1614
48455,2012,Gary Johnson,Libertarian,61
48455,2012,Jill Stein,Green,22
48455,2012,Andre Barnett,Write-in,1
48253,2012,Willard Mitt Romney,Republican,4262
48253,2012,Barack H. Obama,Democratic,1226
48253,2012,Gary Johnson,Libertarian,64
48253,2012,Jill Stein,Green,15
48031,2012,Willard Mitt Romney,Republican,3638
48031,2012,Barack H. Obama,Democratic,1220
48031,2012,Gary Johnson,Libertarian,85
48031,2012,Jill Stein,Green,29
48031,2012,Stewart Alexander,Write-in,1
48059,2012,Willard Mitt Romney,Republican,4378
48059,2012,Barack H. Obama,Democratic,751
48059,2012,Gary Johnson,Libertarian,53
48059,2012,Jill Stein,Green,15
48351,2012,Willard Mitt Romney,Republican,4112
48351,2012,Barack H. Obama,Democratic,1677
48351,2012,Gary Johnson,Libertarian,47
48351,2012,Write-ins,-,17
48351,2012,Jill Stein,Green,16
48239,2012,Willard Mitt Romney,Republican,3906
48239,2012,Barack H. Obama,Democratic,1070
48239,2012,Gary Johnson,Libertarian,35
48239,2012,Jill Stein,Green,12
48239,2012,"Virgil H. Goode, Jr.",Write-in,2
48415,2012,Willard Mitt Romney,Republican,4124
48415,2012,Barack H. Obama,Democratic,838
48415,2012,Gary Johnson,Libertarian,42
48415,2012,Jill Stein,Green,23
48341,2012,Willard Mitt Romney,Republican,3968
48341,2012,Barack H. Obama,Democratic,964
48341,2012,Gary Johnson,Libertarian,45
48341,2012,Jill Stein,Green,8
48145,2012,Willard Mitt Romney,Republican,3356
48145,2012,Barack H. Obama,Democratic,2033
48145,2012,Gary Johnson,Libertarian,35
48145,2012,Jill Stein,Green,8
48145,2012,"Virgil H. Goode, Jr.",Write-in,2
48093,2012,Willard Mitt Romney,Republican,3944
48093,2012,Barack H. Obama,Democratic,890
48093,2012,Gary Johnson,Libertarian,57
48093,2012,Jill Stein,Green,11
48093,2012,"Virgil H. Goode, Jr.",Write-in,3
48093,2012,Stewart Alexander,Write-in,1
48387,2012,Willard Mitt Romney,Republican,3549
48387,2012,Barack H. Obama,Democratic,1482
48387,2012,Gary Johnson,Libertarian,34
48387,2012,Jill Stein,Green,9
48489,2012,Barack H. Obama,Democratic,3600
48489,2012,Willard Mitt Romney,Republican,1416
48489,2012,Gary Johnson,Libertarian,37
48489,2012,Jill Stein,Green,11
48077,2012,Willard Mitt Romney,Republican,4266
48077,2012,Barack H. Obama,Democratic,740
48077,2012,Gary Johnson,Libertarian,47
48077,2012,Jill Stein,Green,3
48077,2012,Write-ins,-,1
48343,2012,Willard Mitt Romney,Republican,3232
48343,2012,Barack H. Obama,Democratic,1858
48343,2012,Gary Johnson,Libertarian,41
48343,2012,Jill Stein,Green,6
48343,2012,"Virgil H. Goode, Jr.",Write-in,2
48003,2012,Willard Mitt Romney,Republican,3639
48003,2012,Barack H. Obama,Democratic,795
48003,2012,Gary Johnson,Libertarian,39
48003,2012,Jill Stein,Green,7
48003,2012,"Virgil H. Goode, Jr.",Write-in,1
48003,2012,Ross C. 'Rocky' Anderson,Write-in,1
48353,2012,Willard Mitt Romney,Republican,3282
48353,2012,Barack H. Obama,Democratic,1216
48353,2012,Gary Johnson,Libertarian,63
48353,2012,Jill Stein,Green,11
48353,2012,"Virgil H. Goode, Jr.",Write-in,2
48353,2012,Write-ins,-,1
48379,2012,Willard Mitt Romney,Republican,3279
48379,2012,Barack H. Obama,Democratic,761
48379,2012,Gary Johnson,Libertarian,41
48379,2012,Jill Stein,Green,6
48403,2012,Willard Mitt Romney,Republican,3727
48403,2012,Barack H. Obama,Democratic,807
48403,2012,Gary Johnson,Libertarian,32
48403,2012,Jill Stein,Green,8
48403,2012,Ross C. 'Rocky' Anderson,Write-in,2
48403,2012,Stewart Alexander,Write-in,1
48403,2012,Andre Barnett,Write-in,1
48165,2012,Willard Mitt Romney,Republican,3484
48165,2012,Barack H. Obama,Democratic,535
48165,2012,Gary Johnson,Libertarian,30
48165,2012,Jill Stein,Green,17
48063,2012,Willard Mitt Romney,Republican,2881
48063,2012,Barack H. Obama,Democratic,1428
48063,2012,Gary Johnson,Libertarian,23
48063,2012,Jill Stein,Green,3
48163,2012,Barack H. Obama,Democratic,2376
48163,2012,Willard Mitt Romney,Republican,1559
48163,2012,Gary Johnson,Libertarian,25
48163,2012,Jill Stein,Green,8
48159,2012,Willard Mitt Romney,Republican,3446
48159,2012,Barack H. Obama,Democratic,751
48159,2012,Gary Johnson,Libertarian,45
48159,2012,Jill Stein,Green,14
48159,2012,"Virgil H. Goode, Jr.",Write-in,1
48297,2012,Willard Mitt Romney,Republican,3154
48297,2012,Barack H. Obama,Democratic,919
48297,2012,Gary Johnson,Libertarian,30
48297,2012,Jill Stein,Green,10
48313,2012,Willard Mitt Romney,Republican,3028
48313,2012,Barack H. Obama,Democratic,967
48313,2012,Gary Johnson,Libertarian,28
48313,2012,Jill Stein,Green,5
48009,2012,Willard Mitt Romney,Republican,3600
48009,2012,Barack H. Obama,Democratic,525
48009,2012,Gary Johnson,Libertarian,33
48009,2012,Jill Stein,Green,6
48043,2012,Willard Mitt Romney,Republican,1976
48043,2012,Barack H. Obama,Democratic,1765
48043,2012,Gary Johnson,Libertarian,91
48043,2012,Jill Stein,Green,35
48315,2012,Willard Mitt Romney,Republican,2733
48315,2012,Barack H. Obama,Democratic,1495
48315,2012,Gary Johnson,Libertarian,36
48315,2012,Jill Stein,Green,18
48117,2012,Willard Mitt Romney,Republican,3042
48117,2012,Barack H. Obama,Democratic,1239
48117,2012,Gary Johnson,Libertarian,18
48117,2012,Jill Stein,Green,10
48255,2012,Willard Mitt Romney,Republican,2825
48255,2012,Barack H. Obama,Democratic,1325
48255,2012,Gary Johnson,Libertarian,31
48255,2012,Jill Stein,Green,2
48255,2012,"Virgil H. Goode, Jr.",Write-in,1
