fips,election,candidate,party,vote
51735,2016,Evan McMullin,Independent,76
51735,2016,Write-ins,-,58
51735,2016,Dr. Jill Stein,Green,43
51740,2016,Hillary Clinton,Democratic,28497
51740,2016,Donald J. Trump,Republican,12795
51740,2016,Gary Johnson,Libertarian,1096
51740,2016,Evan McMullin,Independent,331
51740,2016,Dr. Jill Stein,Green,323
51740,2016,Write-ins,-,219
51750,2016,Hillary Clinton,Democratic,2925
51750,2016,Donald J. Trump,Republican,2638
51750,2016,Gary Johnson,Libertarian,301
51750,2016,Evan McMullin,Independent,113
51750,2016,Dr. Jill Stein,Green,58
51750,2016,Write-ins,-,47
51760,2016,Hillary Clinton,Democratic,81259
51760,2016,Donald J. Trump,Republican,15581
51760,2016,Gary Johnson,Libertarian,3617
51760,2016,Dr. Jill Stein,Green,1134
51760,2016,Evan McMullin,Independent,1124
51760,2016,Write-ins,-,691
51770,2016,Hillary Clinton,Democratic,22286
51770,2016,Donald J. Trump,Republican,14789
51770,2016,Gary Johnson,Libertarian,1316
51770,2016,Evan McMullin,Independent,413
51770,2016,Dr. Jill Stein,Green,411
51770,2016,Write-ins,-,251
51775,2016,Donald J. Trump,Republican,7226
51775,2016,Hillary Clinton,Democratic,4202
51775,2016,Gary Johnson,Libertarian,442
51775,2016,Evan McMullin,Independent,158
51775,2016,Write-ins,-,105
51775,2016,Dr. Jill Stein,Green,92
51790,2016,Hillary Clinton,Democratic,5333
51790,2016,Donald J. Trump,Republican,5133
51790,2016,Gary Johnson,Libertarian,419
51790,2016,Evan McMullin,Independent,159
51790,2016,Dr. Jill Stein,Green,109
51790,2016,Write-ins,-,102
51800,2016,Hillary Clinton,Democratic,23280
51800,2016,Donald J. Trump,Republican,18006
51800,2016,Gary Johnson,Libertarian,1098
51800,2016,Evan McMullin,Independent,436
51800,2016,Dr. Jill Stein,Green,223
51800,2016,Write-ins,-,197
51810,2016,Donald J. Trump,Republican,98224
51810,2016,Hillary Clinton,Democratic,91032
51810,2016,Gary Johnson,Libertarian,8255
51810,2016,Evan McMullin,Independent,2237
51810,2016,Dr. Jill Stein,Green,1737
51810,2016,Write-ins,-,1534
51820,2016,Donald J. Trump,Republican,4801
51820,2016,Hillary Clinton,Democratic,3764
51820,2016,Gary Johnson,Libertarian,336
51820,2016,Evan McMullin,Independent,145
51820,2016,Write-ins,-,84
51820,2016,Dr. Jill Stein,Green,74
51830,2016,Hillary Clinton,Democratic,5206
51830,2016,Donald J. Trump,Republican,1925
51830,2016,Gary Johnson,Libertarian,231
51830,2016,Evan McMullin,Independent,100
51830,2016,Dr. Jill Stein,Green,84
51830,2016,Write-ins,-,80
51840,2016,Hillary Clinton,Democratic,5164
51840,2016,Donald J. Trump,Republican,4790
51840,2016,Gary Johnson,Libertarian,400
51840,2016,Evan McMullin,Independent,128
51840,2016,Dr. Jill Stein,Green,99
51840,2016,Write-ins,-,84
53001,2016,Donald J. Trump,Republican,3083
53001,2016,Hillary Clinton,Democratic,1299
53001,2016,Gary Johnson,Libertarian,183
53001,2016,Write-ins,-,138
53001,2016,Darrell L. Castle,Constitution,38
53001,2016,Dr. Jill Stein,Green,22
53001,2016,Gloria LaRiva,Socialism and Liberation,10
53001,2016,Alyson Kennedy,Socialist Workers,9
53003,2016,Donald J. Trump,Republican,5741
53003,2016,Hillary Clinton,Democratic,3134
53003,2016,Gary Johnson,Libertarian,624
53003,2016,Write-ins,-,238
53003,2016,Dr. Jill Stein,Green,117
53003,2016,Darrell L. Castle,Constitution,98
53003,2016,Alyson Kennedy,Socialist Workers,16
53003,2016,Gloria LaRiva,Socialism and Liberation,6
53005,2016,Donald J. Trump,Republican,47194
53005,2016,Hillary Clinton,Democratic,26360
53005,2016,Gary Johnson,Libertarian,4819
53005,2016,Write-ins,-,3565
53005,2016,Dr. Jill Stein,Green,874
53005,2016,Darrell L. Castle,Constitution,601
53005,2016,Alyson Kennedy,Socialist Workers,109
53005,2016,Gloria LaRiva,Socialism and Liberation,70
53007,2016,Donald J. Trump,Republican,18114
53007,2016,Hillary Clinton,Democratic,13032
53007,2016,Gary Johnson,Libertarian,1504
53007,2016,Write-ins,-,1053
53007,2016,Dr. Jill Stein,Green,480
53007,2016,Darrell L. Castle,Constitution,178
53007,2016,Alyson Kennedy,Socialist Workers,43
53007,2016,Gloria LaRiva,Socialism and Liberation,29
53009,2016,Donald J. Trump,Republican,18794
53009,2016,Hillary Clinton,Democratic,17677
53009,2016,Gary Johnson,Libertarian,1838
53009,2016,Write-ins,-,1076
53009,2016,Dr. Jill Stein,Green,810
53009,2016,Darrell L. Castle,Constitution,256
53009,2016,Alyson Kennedy,Socialist Workers,50
53009,2016,Gloria LaRiva,Socialism and Liberation,32
53011,2016,Hillary Clinton,Democratic,92757
53011,2016,Donald J. Trump,Republican,92441
53011,2016,Gary Johnson,Libertarian,10076
53011,2016,Write-ins,-,8325
53011,2016,Dr. Jill Stein,Green,3344
53011,2016,Darrell L. Castle,Constitution,1145
53011,2016,Alyson Kennedy,Socialist Workers,239
53011,2016,Gloria LaRiva,Socialism and Liberation,158
53013,2016,Donald J. Trump,Republican,1497
53013,2016,Hillary Clinton,Democratic,526
53013,2016,Gary Johnson,Libertarian,109
53013,2016,Write-ins,-,47
53013,2016,Dr. Jill Stein,Green,26
53013,2016,Darrell L. Castle,Constitution,15
53013,2016,Alyson Kennedy,Socialist Workers,7
53013,2016,Gloria LaRiva,Socialism and Liberation,2
53015,2016,Donald J. Trump,Republican,24185
53015,2016,Hillary Clinton,Democratic,17908
53015,2016,Gary Johnson,Libertarian,2343
53015,2016,Write-ins,-,1450
53015,2016,Dr. Jill Stein,Green,787
53015,2016,Darrell L. Castle,Constitution,327
53015,2016,Alyson Kennedy,Socialist Workers,84
53015,2016,Gloria LaRiva,Socialism and Liberation,58
53017,2016,Donald J. Trump,Republican,9603
53017,2016,Hillary Clinton,Democratic,4918
53017,2016,Gary Johnson,Libertarian,714
53017,2016,Write-ins,-,280
53017,2016,Dr. Jill Stein,Green,185
53017,2016,Evan McMullin,-,78
53017,2016,Darrell L. Castle,Constitution,77
53017,2016,Alyson Kennedy,Socialist Workers,28
53017,2016,Gloria LaRiva,Socialism and Liberation,18
53019,2016,Donald J. Trump,Republican,2202
53019,2016,Hillary Clinton,Democratic,1098
53019,2016,Gary Johnson,Libertarian,191
53019,2016,Dr. Jill Stein,Green,58
53019,2016,Darrell L. Castle,Constitution,47
53019,2016,Write-ins,-,33
53019,2016,Evan McMullin,-,10
53019,2016,Alyson Kennedy,Socialist Workers,5
53021,2016,Donald J. Trump,Republican,13206
53021,2016,Hillary Clinton,Democratic,8886
53021,2016,Gary Johnson,Libertarian,1148
53021,2016,Write-ins,-,894
53021,2016,Dr. Jill Stein,Green,225
53021,2016,Darrell L. Castle,Constitution,175
53021,2016,Alyson Kennedy,Socialist Workers,46
53021,2016,Gloria LaRiva,Socialism and Liberation,34
53023,2016,Donald J. Trump,Republican,851
53023,2016,Hillary Clinton,Democratic,279
53023,2016,Gary Johnson,Libertarian,88
53023,2016,Write-ins,-,20
53023,2016,Dr. Jill Stein,Green,14
53023,2016,Darrell L. Castle,Constitution,9
53023,2016,Alyson Kennedy,Socialist Workers,3
53023,2016,Gloria LaRiva,Socialism and Liberation,2
53025,2016,Donald J. Trump,Republican,18518
53025,2016,Hillary Clinton,Democratic,7810
53025,2016,Gary Johnson,Libertarian,1387
53025,2016,Write-ins,-,912
53025,2016,Dr. Jill Stein,Green,291
53025,2016,Darrell L. Castle,Constitution,248
53025,2016,Alyson Kennedy,Socialist Workers,47
53025,2016,Gloria LaRiva,Socialism and Liberation,45
53027,2016,Donald J. Trump,Republican,14067
53027,2016,Hillary Clinton,Democratic,12020
53027,2016,Gary Johnson,Libertarian,1443
53027,2016,Write-ins,-,800
53027,2016,Dr. Jill Stein,Green,568
53027,2016,Darrell L. Castle,Constitution,186
53027,2016,Evan McMullin,-,134
53027,2016,Alyson Kennedy,Socialist Workers,53
53027,2016,Gloria LaRiva,Socialism and Liberation,30
53029,2016,Hillary Clinton,Democratic,20960
53029,2016,Donald J. Trump,Republican,18465
53029,2016,Gary Johnson,Libertarian,2319
53029,2016,Write-ins,-,1397
53029,2016,Dr. Jill Stein,Green,807
53029,2016,Darrell L. Castle,Constitution,238
53029,2016,Alyson Kennedy,Socialist Workers,48
53029,2016,Gloria LaRiva,Socialism and Liberation,39
53031,2016,Hillary Clinton,Democratic,12656
53031,2016,Donald J. Trump,Republican,6037
53031,2016,Gary Johnson,Libertarian,746
53031,2016,Dr. Jill Stein,Green,706
53031,2016,Write-ins,-,603
53031,2016,Darrell L. Castle,Constitution,75
53031,2016,Alyson Kennedy,Socialist Workers,34
53031,2016,Gloria LaRiva,Socialism and Liberation,22
53033,2016,Hillary Clinton,Democratic,718322
53033,2016,Donald J. Trump,Republican,216339
53033,2016,Gary Johnson,Libertarian,40861
53033,2016,Write-ins,-,29951
53033,2016,Dr. Jill Stein,Green,17704
53033,2016,Darrell L. Castle,Constitution,3092
53033,2016,Alyson Kennedy,Socialist Workers,1109
53033,2016,Gloria LaRiva,Socialism and Liberation,1072
53035,2016,Hillary Clinton,Democratic,63156
53035,2016,Donald J. Trump,Republican,49018
53035,2016,Gary Johnson,Libertarian,8596
53035,2016,Write-ins,-,3354
53035,2016,Dr. Jill Stein,Green,2397
53035,2016,Evan McMullin,-,1099
53035,2016,Darrell L. Castle,Constitution,857
53035,2016,Alyson Kennedy,Socialist Workers,165
53035,2016,Gloria LaRiva,Socialism and Liberation,128
53037,2016,Donald J. Trump,Republican,10100
53037,2016,Hillary Clinton,Democratic,7489
53037,2016,Gary Johnson,Libertarian,908
53037,2016,Write-ins,-,660
53037,2016,Dr. Jill Stein,Green,315
53037,2016,Darrell L. Castle,Constitution,95
53037,2016,Alyson Kennedy,Socialist Workers,29
53037,2016,Gloria LaRiva,Socialism and Liberation,19
53039,2016,Donald J. Trump,Republican,5789
53039,2016,Hillary Clinton,Democratic,4194
53039,2016,Gary Johnson,Libertarian,463
53039,2016,Write-ins,-,239
53039,2016,Dr. Jill Stein,Green,217
53039,2016,Darrell L. Castle,Constitution,75
53039,2016,Evan McMullin,-,66
53039,2016,Alyson Kennedy,Socialist Workers,19
53039,2016,Gloria LaRiva,Socialism and Liberation,12
53041,2016,Donald J. Trump,Republican,21992
53041,2016,Hillary Clinton,Democratic,9654
53041,2016,Gary Johnson,Libertarian,1664
53041,2016,Write-ins,-,1050
53041,2016,Dr. Jill Stein,Green,514
53041,2016,Darrell L. Castle,Constitution,229
53041,2016,Alyson Kennedy,Socialist Workers,63
53041,2016,Gloria LaRiva,Socialism and Liberation,33
53043,2016,Donald J. Trump,Republican,4108
53043,2016,Hillary Clinton,Democratic,1244
53043,2016,Gary Johnson,Libertarian,252
53043,2016,Write-ins,-,144
53043,2016,Dr. Jill Stein,Green,50
53043,2016,Darrell L. Castle,Constitution,43
53043,2016,Alyson Kennedy,Socialist Workers,11
53043,2016,Gloria LaRiva,Socialism and Liberation,5
53043,2016,Evan McMullin,-,4
53045,2016,Donald J. Trump,Republican,13677
53045,2016,Hillary Clinton,Democratic,11993
53045,2016,Gary Johnson,Libertarian,1560
53045,2016,Write-ins,-,930
53045,2016,Dr. Jill Stein,Green,556
53045,2016,Darrell L. Castle,Constitution,211
53045,2016,Alyson Kennedy,Socialist Workers,40
53045,2016,Gloria LaRiva,Socialism and Liberation,36
53047,2016,Donald J. Trump,Republican,9610
53047,2016,Hillary Clinton,Democratic,6298
53047,2016,Gary Johnson,Libertarian,713
53047,2016,Write-ins,-,390
53047,2016,Dr. Jill Stein,Green,291
53047,2016,Darrell L. Castle,Constitution,139
53047,2016,Evan McMullin,-,75
53047,2016,Alyson Kennedy,Socialist Workers,21
53047,2016,Gloria LaRiva,Socialism and Liberation,19
53049,2016,Donald J. Trump,Republican,5360
53049,2016,Hillary Clinton,Democratic,4620
53049,2016,Gary Johnson,Libertarian,436
53049,2016,Write-ins,-,221
53049,2016,Dr. Jill Stein,Green,200
53049,2016,Darrell L. Castle,Constitution,61
53049,2016,Evan McMullin,-,35
53049,2016,Alyson Kennedy,Socialist Workers,22
53049,2016,Gloria LaRiva,Socialism and Liberation,17
53051,2016,Donald J. Trump,Republican,4373
53051,2016,Hillary Clinton,Democratic,1934
53051,2016,Gary Johnson,Libertarian,323
53051,2016,Write-ins,-,214
53051,2016,Dr. Jill Stein,Green,99
53051,2016,Darrell L. Castle,Constitution,54
53051,2016,Alyson Kennedy,Socialist Workers,10
53051,2016,Gloria LaRiva,Socialism and Liberation,9
53053,2016,Hillary Clinton,Democratic,172538
53053,2016,Donald J. Trump,Republican,146824
53053,2016,Gary Johnson,Libertarian,19909
53053,2016,Write-ins,-,11532
53053,2016,Dr. Jill Stein,Green,6144
53053,2016,Darrell L. Castle,Constitution,2121
53053,2016,Alyson Kennedy,Socialist Workers,539
53053,2016,Gloria LaRiva,Socialism and Liberation,410
53055,2016,Hillary Clinton,Democratic,7172
53055,2016,Donald J. Trump,Republican,2688
53055,2016,Dr. Jill Stein,Green,467
53055,2016,Gary Johnson,Libertarian,402
53055,2016,Write-ins,-,360
53055,2016,Darrell L. Castle,Constitution,23
53055,2016,Gloria LaRiva,Socialism and Liberation,11
53055,2016,Alyson Kennedy,Socialist Workers,11
53057,2016,Hillary Clinton,Democratic,26690
53057,2016,Donald J. Trump,Republican,24736
53057,2016,Gary Johnson,Libertarian,3090
53057,2016,Write-ins,-,2091
53057,2016,Dr. Jill Stein,Green,1006
53057,2016,Darrell L. Castle,Constitution,305
53057,2016,Alyson Kennedy,Socialist Workers,73
53057,2016,Gloria LaRiva,Socialism and Liberation,68
53059,2016,Donald J. Trump,Republican,2928
53059,2016,Hillary Clinton,Democratic,2232
53059,2016,Gary Johnson,Libertarian,285
53059,2016,Write-ins,-,190
53059,2016,Dr. Jill Stein,Green,139
53059,2016,Darrell L. Castle,Constitution,38
53059,2016,Alyson Kennedy,Socialist Workers,13
53059,2016,Gloria LaRiva,Socialism and Liberation,4
53061,2016,Hillary Clinton,Democratic,185227
53061,2016,Donald J. Trump,Republican,128255
53061,2016,Gary Johnson,Libertarian,19347
53061,2016,Write-ins,-,12561
53061,2016,Dr. Jill Stein,Green,6396
53061,2016,Darrell L. Castle,Constitution,2116
53061,2016,Alyson Kennedy,Socialist Workers,474
53061,2016,Gloria LaRiva,Socialism and Liberation,358
53063,2016,Donald J. Trump,Republican,113435
53063,2016,Hillary Clinton,Democratic,93767
53063,2016,Gary Johnson,Libertarian,13227
53063,2016,Write-ins,-,8804
53063,2016,Dr. Jill Stein,Green,4185
53063,2016,Darrell L. Castle,Constitution,2043
53063,2016,Alyson Kennedy,Socialist Workers,346
53063,2016,Gloria LaRiva,Socialism and Liberation,243
53065,2016,Donald J. Trump,Republican,15161
53065,2016,Hillary Clinton,Democratic,5767
53065,2016,Gary Johnson,Libertarian,1134
53065,2016,Write-ins,-,570
53065,2016,Dr. Jill Stein,Green,307
53065,2016,Darrell L. Castle,Constitution,254
53065,2016,Evan McMullin,-,148
53065,2016,Alyson Kennedy,Socialist Workers,31
53065,2016,Gloria LaRiva,Socialism and Liberation,23
53067,2016,Hillary Clinton,Democratic,68798
53067,2016,Donald J. Trump,Republican,48624
53067,2016,Gary Johnson,Libertarian,7306
53067,2016,Write-ins,-,4781
53067,2016,Dr. Jill Stein,Green,3584
53067,2016,Darrell L. Castle,Constitution,708
53067,2016,Alyson Kennedy,Socialist Workers,203
53067,2016,Gloria LaRiva,Socialism and Liberation,187
53069,2016,Donald J. Trump,Republican,1344
53069,2016,Hillary Clinton,Democratic,832
53069,2016,Gary Johnson,Libertarian,111
53069,2016,Write-ins,-,71
53069,2016,Dr. Jill Stein,Green,50
53069,2016,Darrell L. Castle,Constitution,18
53069,2016,Alyson Kennedy,Socialist Workers,2
53069,2016,Gloria LaRiva,Socialism and Liberation,1
53071,2016,Donald J. Trump,Republican,13651
53071,2016,Hillary Clinton,Democratic,9694
53071,2016,Gary Johnson,Libertarian,1435
53071,2016,Write-ins,-,809
53071,2016,Dr. Jill Stein,Green,386
53071,2016,Darrell L. Castle,Constitution,184
53071,2016,Alyson Kennedy,Socialist Workers,41
53071,2016,Gloria LaRiva,Socialism and Liberation,28
53073,2016,Hillary Clinton,Democratic,60340
53073,2016,Donald J. Trump,Republican,40599
53073,2016,Gary Johnson,Libertarian,4837
53073,2016,Write-ins,-,3666
53073,2016,Dr. Jill Stein,Green,3005
53073,2016,Darrell L. Castle,Constitution,621
53073,2016,Gloria LaRiva,Socialism and Liberation,151
53073,2016,Alyson Kennedy,Socialist Workers,120
53075,2016,Hillary Clinton,Democratic,8146
53075,2016,Donald J. Trump,Republican,7403
53075,2016,Gary Johnson,Libertarian,1227
53075,2016,Write-ins,-,723
53075,2016,Dr. Jill Stein,Green,317
53075,2016,Darrell L. Castle,Constitution,165
53075,2016,Alyson Kennedy,Socialist Workers,24
53075,2016,Gloria LaRiva,Socialism and Liberation,23
53077,2016,Donald J. Trump,Republican,41735
53077,2016,Hillary Clinton,Democratic,31291
53077,2016,Gary Johnson,Libertarian,3261
53077,2016,Write-ins,-,1536
53077,2016,Dr. Jill Stein,Green,774
53077,2016,Darrell L. Castle,Constitution,458
53077,2016,Evan McMullin,-,455
53077,2016,Alyson Kennedy,Socialist Workers,120
53077,2016,Gloria LaRiva,Socialism and Liberation,111
54001,2016,Donald J. Trump,Republican,4527
54001,2016,Hillary Clinton,Democratic,1222
54001,2016,Gary Johnson,Libertarian,214
54001,2016,Dr. Jill Stein,Mountain,64
54001,2016,Write-ins,-,62
54001,2016,Darrell L. Castle,Constitution,27
54003,2016,Donald J. Trump,Republican,28244
54003,2016,Hillary Clinton,Democratic,12321
54003,2016,Gary Johnson,Libertarian,1623
54003,2016,Write-ins,-,514
54003,2016,Dr. Jill Stein,Mountain,473
54003,2016,Darrell L. Castle,Constitution,189
54005,2016,Donald J. Trump,Republican,6504
54005,2016,Hillary Clinton,Democratic,1790
54005,2016,Gary Johnson,Libertarian,246
54005,2016,Write-ins,-,96
54005,2016,Darrell L. Castle,Constitution,73
54005,2016,Dr. Jill Stein,Mountain,70
54007,2016,Donald J. Trump,Republican,3537
54007,2016,Hillary Clinton,Democratic,1321
54007,2016,Gary Johnson,Libertarian,157
54007,2016,Dr. Jill Stein,Mountain,47
54007,2016,Darrell L. Castle,Constitution,28
54007,2016,Write-ins,-,10
54009,2016,Donald J. Trump,Republican,6625
54009,2016,Hillary Clinton,Democratic,2568
54009,2016,Gary Johnson,Libertarian,297
54009,2016,Dr. Jill Stein,Mountain,99
54009,2016,Write-ins,-,83
54009,2016,Darrell L. Castle,Constitution,24
54011,2016,Donald J. Trump,Republican,19850
54011,2016,Hillary Clinton,Democratic,11447
54011,2016,Gary Johnson,Libertarian,1209
54011,2016,Write-ins,-,500
54011,2016,Dr. Jill Stein,Mountain,397
54011,2016,Darrell L. Castle,Constitution,182
54013,2016,Donald J. Trump,Republican,2035
54013,2016,Hillary Clinton,Democratic,456
54013,2016,Gary Johnson,Libertarian,63
54013,2016,Dr. Jill Stein,Mountain,45
54013,2016,Write-ins,-,21
54013,2016,Darrell L. Castle,Constitution,18
54015,2016,Donald J. Trump,Republican,2300
54015,2016,Hillary Clinton,Democratic,568
54015,2016,Gary Johnson,Libertarian,60
54015,2016,Dr. Jill Stein,Mountain,25
54015,2016,Write-ins,-,23
54015,2016,Darrell L. Castle,Constitution,19
54017,2016,Donald J. Trump,Republican,2358
54017,2016,Hillary Clinton,Democratic,362
54017,2016,Gary Johnson,Libertarian,65
54017,2016,Dr. Jill Stein,Mountain,37
54017,2016,Write-ins,-,23
54017,2016,Darrell L. Castle,Constitution,18
54019,2016,Donald J. Trump,Republican,10357
54019,2016,Hillary Clinton,Democratic,4290
54019,2016,Gary Johnson,Libertarian,443
54019,2016,Dr. Jill Stein,Mountain,180
54019,2016,Write-ins,-,141
54019,2016,Darrell L. Castle,Constitution,67
54021,2016,Donald J. Trump,Republican,1896
54021,2016,Hillary Clinton,Democratic,545
54021,2016,Gary Johnson,Libertarian,68
54021,2016,Write-ins,-,36
54021,2016,Dr. Jill Stein,Mountain,24
54021,2016,Darrell L. Castle,Constitution,10
54023,2016,Donald J. Trump,Republican,4346
54023,2016,Hillary Clinton,Democratic,512
54023,2016,Gary Johnson,Libertarian,65
54023,2016,Dr. Jill Stein,Mountain,21
54023,2016,Darrell L. Castle,Constitution,12
54023,2016,Write-ins,-,9
54025,2016,Donald J. Trump,Republican,9556
54025,2016,Hillary Clinton,Democratic,3765
54025,2016,Gary Johnson,Libertarian,475
54025,2016,Dr. Jill Stein,Mountain,200
54025,2016,Write-ins,-,158
54025,2016,Darrell L. Castle,Constitution,70
54027,2016,Donald J. Trump,Republican,6692
54027,2016,Hillary Clinton,Democratic,1580
54027,2016,Gary Johnson,Libertarian,196
54027,2016,Dr. Jill Stein,Mountain,103
54027,2016,Write-ins,-,71
54027,2016,Darrell L. Castle,Constitution,37
54029,2016,Donald J. Trump,Republican,8909
54029,2016,Hillary Clinton,Democratic,3262
54029,2016,Gary Johnson,Libertarian,370
54029,2016,Dr. Jill Stein,Mountain,125
54029,2016,Write-ins,-,100
54029,2016,Darrell L. Castle,Constitution,36
54031,2016,Donald J. Trump,Republican,4274
54031,2016,Hillary Clinton,Democratic,1155
54031,2016,Gary Johnson,Libertarian,140
54031,2016,Dr. Jill Stein,Mountain,42
54031,2016,Darrell L. Castle,Constitution,32
54031,2016,Write-ins,-,31
54033,2016,Donald J. Trump,Republican,18750
54033,2016,Hillary Clinton,Democratic,7694
54033,2016,Gary Johnson,Libertarian,1041
54033,2016,Write-ins,-,391
54033,2016,Dr. Jill Stein,Mountain,327
54033,2016,Darrell L. Castle,Constitution,148
54035,2016,Donald J. Trump,Republican,9020
54035,2016,Hillary Clinton,Democratic,2663
54035,2016,Gary Johnson,Libertarian,305
54035,2016,Write-ins,-,117
54035,2016,Dr. Jill Stein,Mountain,106
54035,2016,Darrell L. Castle,Constitution,93
54037,2016,Donald J. Trump,Republican,13204
54037,2016,Hillary Clinton,Democratic,9518
54037,2016,Gary Johnson,Libertarian,1005
54037,2016,Write-ins,-,361
54037,2016,Dr. Jill Stein,Mountain,333
54037,2016,Darrell L. Castle,Constitution,87
54039,2016,Donald J. Trump,Republican,43850
54039,2016,Hillary Clinton,Democratic,28263
54039,2016,Gary Johnson,Libertarian,2494
54039,2016,Write-ins,-,1198
54039,2016,Dr. Jill Stein,Mountain,814
54039,2016,Darrell L. Castle,Constitution,269
54041,2016,Donald J. Trump,Republican,5274
54041,2016,Hillary Clinton,Democratic,1347
54041,2016,Gary Johnson,Libertarian,209
54041,2016,Dr. Jill Stein,Mountain,69
54041,2016,Darrell L. Castle,Constitution,29
54041,2016,Write-ins,-,8
54043,2016,Donald J. Trump,Republican,5307
54043,2016,Hillary Clinton,Democratic,1459
54043,2016,Gary Johnson,Libertarian,191
54043,2016,Write-ins,-,71
54043,2016,Dr. Jill Stein,Mountain,62
54043,2016,Darrell L. Castle,Constitution,47
54045,2016,Donald J. Trump,Republican,9897
54045,2016,Hillary Clinton,Democratic,2092
54045,2016,Gary Johnson,Libertarian,237
54045,2016,Dr. Jill Stein,Mountain,85
54045,2016,Write-ins,-,81
54045,2016,Darrell L. Castle,Constitution,48
54047,2016,Donald J. Trump,Republican,4629
54047,2016,Hillary Clinton,Democratic,1438
54047,2016,Gary Johnson,Libertarian,90
54047,2016,Write-ins,-,43
54047,2016,Dr. Jill Stein,Mountain,27
54047,2016,Darrell L. Castle,Constitution,19
54049,2016,Donald J. Trump,Republican,14668
54049,2016,Hillary Clinton,Democratic,6964
54049,2016,Gary Johnson,Libertarian,899
54049,2016,Dr. Jill Stein,Mountain,367
54049,2016,Write-ins,-,335
54049,2016,Darrell L. Castle,Constitution,131
54051,2016,Donald J. Trump,Republican,9666
54051,2016,Hillary Clinton,Democratic,2918
54051,2016,Gary Johnson,Libertarian,418
54051,2016,Dr. Jill Stein,Mountain,153
54051,2016,Write-ins,-,135
54051,2016,Darrell L. Castle,Constitution,61
54053,2016,Donald J. Trump,Republican,7654
54053,2016,Hillary Clinton,Democratic,2081
54053,2016,Gary Johnson,Libertarian,276
54053,2016,Darrell L. Castle,Constitution,89
54053,2016,Dr. Jill Stein,Mountain,86
54053,2016,Write-ins,-,83
54055,2016,Donald J. Trump,Republican,17404
54055,2016,Hillary Clinton,Democratic,4704
54055,2016,Gary Johnson,Libertarian,552
54055,2016,Write-ins,-,215
54055,2016,Dr. Jill Stein,Mountain,209
54055,2016,Darrell L. Castle,Constitution,113
54057,2016,Donald J. Trump,Republican,9070
54057,2016,Hillary Clinton,Democratic,2050
54057,2016,Gary Johnson,Libertarian,282
54057,2016,Dr. Jill Stein,Mountain,123
54057,2016,Write-ins,-,107
54057,2016,Darrell L. Castle,Constitution,39
54059,2016,Donald J. Trump,Republican,7911
54059,2016,Hillary Clinton,Democratic,1370
54059,2016,Gary Johnson,Libertarian,145
54059,2016,Darrell L. Castle,Constitution,52
54059,2016,Dr. Jill Stein,Mountain,32
54061,2016,Donald J. Trump,Republican,18432
54061,2016,Hillary Clinton,Democratic,14699
54061,2016,Gary Johnson,Libertarian,1827
54061,2016,Dr. Jill Stein,Mountain,815
54061,2016,Write-ins,-,716
54061,2016,Darrell L. Castle,Constitution,275
54063,2016,Donald J. Trump,Republican,4443
54063,2016,Hillary Clinton,Democratic,1111
54063,2016,Gary Johnson,Libertarian,149
54063,2016,Dr. Jill Stein,Mountain,57
54063,2016,Write-ins,-,47
54063,2016,Darrell L. Castle,Constitution,45
54065,2016,Donald J. Trump,Republican,5732
54065,2016,Hillary Clinton,Democratic,1573
54065,2016,Gary Johnson,Libertarian,208
54065,2016,Dr. Jill Stein,Mountain,103
54065,2016,Write-ins,-,83
54065,2016,Darrell L. Castle,Constitution,38
54067,2016,Donald J. Trump,Republican,7251
54067,2016,Hillary Clinton,Democratic,1840
54067,2016,Gary Johnson,Libertarian,283
54067,2016,Write-ins,-,88
54067,2016,Dr. Jill Stein,Mountain,83
54067,2016,Darrell L. Castle,Constitution,34
54069,2016,Donald J. Trump,Republican,11139
54069,2016,Hillary Clinton,Democratic,5493
54069,2016,Gary Johnson,Libertarian,748
54069,2016,Dr. Jill Stein,Mountain,384
54069,2016,Write-ins,-,276
54069,2016,Darrell L. Castle,Constitution,174
54071,2016,Donald J. Trump,Republican,2398
54071,2016,Hillary Clinton,Democratic,729
54071,2016,Gary Johnson,Libertarian,73
54071,2016,Write-ins,-,29
54071,2016,Dr. Jill Stein,Mountain,18
54071,2016,Darrell L. Castle,Constitution,7
54073,2016,Donald J. Trump,Republican,2358
54073,2016,Hillary Clinton,Democratic,621
54073,2016,Gary Johnson,Libertarian,123
54073,2016,Write-ins,-,29
54073,2016,Darrell L. Castle,Constitution,28
54073,2016,Dr. Jill Stein,Mountain,20
54075,2016,Donald J. Trump,Republican,2496
54075,2016,Hillary Clinton,Democratic,928
54075,2016,Gary Johnson,Libertarian,150
54075,2016,Dr. Jill Stein,Mountain,57
54075,2016,Write-ins,-,29
54075,2016,Darrell L. Castle,Constitution,15
54077,2016,Donald J. Trump,Republican,9538
54077,2016,Hillary Clinton,Democratic,2470
54077,2016,Gary Johnson,Libertarian,429
54077,2016,Dr. Jill Stein,Mountain,131
54077,2016,Write-ins,-,105
54077,2016,Darrell L. Castle,Constitution,91
54079,2016,Donald J. Trump,Republican,17788
54079,2016,Hillary Clinton,Democratic,5884
54079,2016,Gary Johnson,Libertarian,823
54079,2016,Write-ins,-,318
54079,2016,Dr. Jill Stein,Mountain,265
54079,2016,Darrell L. Castle,Constitution,133
54081,2016,Donald J. Trump,Republican,22048
54081,2016,Hillary Clinton,Democratic,6443
