fips,election,candidate,party,vote
28039,2008,"John S. McCain, III",Republican,7700
28039,2008,Barack H. Obama,Democratic,1532
28039,2008,Ralph Nader,Independent,47
28039,2008,Charles O. Baldwin,Constitution,28
28039,2008,Bob Barr,Libertarian,17
28039,2008,Cynthia A. McKinney,Green,10
28039,2008,Ted C. Weill,Reform,1
28117,2008,"John S. McCain, III",Republican,7703
28117,2008,Barack H. Obama,Democratic,3020
28117,2008,Ralph Nader,Independent,144
28117,2008,Bob Barr,Libertarian,33
28117,2008,Charles O. Baldwin,Constitution,22
28117,2008,Cynthia A. McKinney,Green,17
28117,2008,Ted C. Weill,Reform,5
28057,2008,"John S. McCain, III",Republican,7663
28057,2008,Barack H. Obama,Democratic,2084
28057,2008,Ralph Nader,Independent,110
28057,2008,Charles O. Baldwin,Constitution,42
28057,2008,Bob Barr,Libertarian,29
28057,2008,Cynthia A. McKinney,Green,18
28057,2008,Ted C. Weill,Reform,5
28153,2008,"John S. McCain, III",Republican,6070
28153,2008,Barack H. Obama,Democratic,3890
28153,2008,Ralph Nader,Independent,23
28153,2008,Charles O. Baldwin,Constitution,16
28153,2008,Bob Barr,Libertarian,13
28153,2008,Cynthia A. McKinney,Green,7
28153,2008,Ted C. Weill,Reform,3
28133,2008,Barack H. Obama,Democratic,7838
28133,2008,"John S. McCain, III",Republican,3245
28133,2008,Charles O. Baldwin,Constitution,32
28133,2008,Ralph Nader,Independent,27
28133,2008,Bob Barr,Libertarian,27
28133,2008,Cynthia A. McKinney,Green,16
28133,2008,Ted C. Weill,Reform,8
28101,2008,"John S. McCain, III",Republican,6579
28101,2008,Barack H. Obama,Democratic,3218
28101,2008,Charles O. Baldwin,Constitution,20
28101,2008,Ralph Nader,Independent,16
28101,2008,Bob Barr,Libertarian,11
28101,2008,Cynthia A. McKinney,Green,9
28101,2008,Ted C. Weill,Reform,2
28139,2008,"John S. McCain, III",Republican,6937
28139,2008,Barack H. Obama,Democratic,2623
28139,2008,Ralph Nader,Independent,89
28139,2008,Bob Barr,Libertarian,33
28139,2008,Charles O. Baldwin,Constitution,30
28139,2008,Cynthia A. McKinney,Green,7
28139,2008,Ted C. Weill,Reform,6
28027,2008,Barack H. Obama,Democratic,7597
28027,2008,"John S. McCain, III",Republican,2917
28027,2008,Charles O. Baldwin,Constitution,20
28027,2008,Bob Barr,Libertarian,15
28027,2008,Ralph Nader,Independent,13
28027,2008,Cynthia A. McKinney,Green,3
28027,2008,Ted C. Weill,Reform,3
28159,2008,"John S. McCain, III",Republican,5497
28159,2008,Barack H. Obama,Democratic,4653
28159,2008,Ralph Nader,Independent,28
28159,2008,Bob Barr,Libertarian,16
28159,2008,Charles O. Baldwin,Constitution,14
28159,2008,Cynthia A. McKinney,Green,10
28159,2008,Ted C. Weill,Reform,3
28031,2008,"John S. McCain, III",Republican,5523
28031,2008,Barack H. Obama,Democratic,3852
28031,2008,Ralph Nader,Independent,31
28031,2008,Bob Barr,Libertarian,22
28031,2008,Charles O. Baldwin,Constitution,22
28031,2008,Ted C. Weill,Reform,7
28031,2008,Cynthia A. McKinney,Green,4
28061,2008,Barack H. Obama,Democratic,5025
28061,2008,"John S. McCain, III",Republican,4135
28061,2008,Ralph Nader,Independent,19
28061,2008,Bob Barr,Libertarian,13
28061,2008,Charles O. Baldwin,Constitution,12
28061,2008,Cynthia A. McKinney,Green,4
28061,2008,Ted C. Weill,Reform,2
28079,2008,"John S. McCain, III",Republican,5148
28079,2008,Barack H. Obama,Democratic,4151
28079,2008,Ralph Nader,Independent,21
28079,2008,Bob Barr,Libertarian,17
28079,2008,Charles O. Baldwin,Constitution,12
28079,2008,Cynthia A. McKinney,Green,10
28141,2008,"John S. McCain, III",Republican,6249
28141,2008,Barack H. Obama,Democratic,1962
28141,2008,Ralph Nader,Independent,121
28141,2008,Charles O. Baldwin,Constitution,35
28141,2008,Bob Barr,Libertarian,31
28141,2008,Cynthia A. McKinney,Green,16
28141,2008,Ted C. Weill,Reform,5
28007,2008,"John S. McCain, III",Republican,5273
28007,2008,Barack H. Obama,Democratic,3849
28007,2008,Bob Barr,Libertarian,18
28007,2008,Ralph Nader,Independent,17
28007,2008,Charles O. Baldwin,Constitution,17
28007,2008,Cynthia A. McKinney,Green,6
28007,2008,Ted C. Weill,Reform,3
28051,2008,Barack H. Obama,Democratic,7765
28051,2008,"John S. McCain, III",Republican,1714
28051,2008,Bob Barr,Libertarian,18
28051,2008,Charles O. Baldwin,Constitution,18
28051,2008,Ralph Nader,Independent,13
28051,2008,Cynthia A. McKinney,Green,9
28051,2008,Ted C. Weill,Reform,6
28017,2008,Barack H. Obama,Democratic,4588
28017,2008,"John S. McCain, III",Republican,4395
28017,2008,Ralph Nader,Independent,30
28017,2008,Charles O. Baldwin,Constitution,21
28017,2008,Bob Barr,Libertarian,15
28017,2008,Cynthia A. McKinney,Green,5
28017,2008,Ted C. Weill,Reform,4
28023,2008,"John S. McCain, III",Republican,5229
28023,2008,Barack H. Obama,Democratic,3121
28023,2008,Ralph Nader,Independent,21
28023,2008,Charles O. Baldwin,Constitution,11
28023,2008,Bob Barr,Libertarian,8
28023,2008,Cynthia A. McKinney,Green,4
28023,2008,Ted C. Weill,Reform,3
28129,2008,"John S. McCain, III",Republican,6265
28129,2008,Barack H. Obama,Democratic,1968
28129,2008,Ralph Nader,Independent,25
28129,2008,Charles O. Baldwin,Constitution,25
28129,2008,Bob Barr,Libertarian,16
28129,2008,Cynthia A. McKinney,Green,5
28129,2008,Ted C. Weill,Reform,1
28005,2008,"John S. McCain, III",Republican,4245
28005,2008,Barack H. Obama,Democratic,3348
28005,2008,Ralph Nader,Independent,19
28005,2008,Charles O. Baldwin,Constitution,16
28005,2008,Bob Barr,Libertarian,9
28005,2008,Cynthia A. McKinney,Green,8
28005,2008,Ted C. Weill,Reform,5
28131,2008,"John S. McCain, III",Republican,5149
28131,2008,Barack H. Obama,Democratic,1996
28131,2008,Ralph Nader,Independent,44
28131,2008,Charles O. Baldwin,Constitution,27
28131,2008,Bob Barr,Libertarian,15
28131,2008,Cynthia A. McKinney,Green,9
28131,2008,Ted C. Weill,Reform,6
28147,2008,"John S. McCain, III",Republican,4253
28147,2008,Barack H. Obama,Democratic,3456
28147,2008,Charles O. Baldwin,Constitution,20
28147,2008,Ralph Nader,Independent,18
28147,2008,Bob Barr,Libertarian,17
28147,2008,Ted C. Weill,Reform,13
28147,2008,Cynthia A. McKinney,Green,3
28013,2008,"John S. McCain, III",Republican,4467
28013,2008,Barack H. Obama,Democratic,2522
28013,2008,Ralph Nader,Independent,16
28013,2008,Charles O. Baldwin,Constitution,10
28013,2008,Bob Barr,Libertarian,9
28013,2008,Cynthia A. McKinney,Green,6
28013,2008,Ted C. Weill,Reform,4
28077,2008,"John S. McCain, III",Republican,4369
28077,2008,Barack H. Obama,Democratic,2587
28077,2008,Ralph Nader,Independent,28
28077,2008,Bob Barr,Libertarian,14
28077,2008,Charles O. Baldwin,Constitution,6
28077,2008,Cynthia A. McKinney,Green,4
28077,2008,Ted C. Weill,Reform,1
28065,2008,Barack H. Obama,Democratic,4454
28065,2008,"John S. McCain, III",Republican,2871
28065,2008,Charles O. Baldwin,Constitution,12
28065,2008,Ralph Nader,Independent,11
28065,2008,Bob Barr,Libertarian,10
28065,2008,Cynthia A. McKinney,Green,8
28065,2008,Ted C. Weill,Reform,4
28161,2008,"John S. McCain, III",Republican,3628
28161,2008,Barack H. Obama,Democratic,3151
28161,2008,Ralph Nader,Independent,25
28161,2008,Charles O. Baldwin,Constitution,10
28161,2008,Bob Barr,Libertarian,7
28161,2008,Cynthia A. McKinney,Green,5
28135,2008,Barack H. Obama,Democratic,4105
28135,2008,"John S. McCain, III",Republican,2786
28135,2008,Charles O. Baldwin,Constitution,16
28135,2008,Ralph Nader,Independent,14
28135,2008,Bob Barr,Libertarian,9
28135,2008,Cynthia A. McKinney,Green,8
28135,2008,Ted C. Weill,Reform,5
28103,2008,Barack H. Obama,Democratic,5030
28103,2008,"John S. McCain, III",Republican,1525
28103,2008,Bob Barr,Libertarian,13
28103,2008,Charles O. Baldwin,Constitution,8
28103,2008,Ralph Nader,Independent,6
28103,2008,Cynthia A. McKinney,Green,5
28103,2008,Ted C. Weill,Reform,2
28015,2008,"John S. McCain, III",Republican,3902
28015,2008,Barack H. Obama,Democratic,2037
28015,2008,Ralph Nader,Independent,9
28015,2008,Bob Barr,Libertarian,6
28015,2008,Charles O. Baldwin,Constitution,6
28015,2008,Cynthia A. McKinney,Green,4
28015,2008,Ted C. Weill,Reform,1
28111,2008,"John S. McCain, III",Republican,4067
28111,2008,Barack H. Obama,Democratic,1533
28111,2008,Ralph Nader,Independent,23
28111,2008,Bob Barr,Libertarian,18
28111,2008,Charles O. Baldwin,Constitution,16
28111,2008,Cynthia A. McKinney,Green,6
28111,2008,Ted C. Weill,Reform,1
28041,2008,"John S. McCain, III",Republican,4361
28041,2008,Barack H. Obama,Democratic,1366
28041,2008,Ralph Nader,Independent,19
28041,2008,Bob Barr,Libertarian,17
28041,2008,Charles O. Baldwin,Constitution,15
28041,2008,Cynthia A. McKinney,Green,7
28041,2008,Ted C. Weill,Reform,4
28155,2008,"John S. McCain, III",Republican,4072
28155,2008,Barack H. Obama,Democratic,1349
28155,2008,Ralph Nader,Independent,15
28155,2008,Charles O. Baldwin,Constitution,10
28155,2008,Bob Barr,Libertarian,7
28155,2008,Ted C. Weill,Reform,3
28155,2008,Cynthia A. McKinney,Green,1
28097,2008,"John S. McCain, III",Republican,3071
28097,2008,Barack H. Obama,Democratic,2609
28097,2008,Charles O. Baldwin,Constitution,12
28097,2008,Ralph Nader,Independent,10
28097,2008,Cynthia A. McKinney,Green,7
28097,2008,Bob Barr,Libertarian,3
28069,2008,Barack H. Obama,Democratic,3256
28069,2008,"John S. McCain, III",Republican,1935
28069,2008,Ralph Nader,Independent,9
28069,2008,Bob Barr,Libertarian,8
28069,2008,Charles O. Baldwin,Constitution,8
28069,2008,Cynthia A. McKinney,Green,5
28069,2008,Ted C. Weill,Reform,2
28037,2008,"John S. McCain, III",Republican,2909
28037,2008,Barack H. Obama,Democratic,1733
28037,2008,Ralph Nader,Independent,17
28037,2008,Charles O. Baldwin,Constitution,11
28037,2008,Bob Barr,Libertarian,10
28037,2008,Cynthia A. McKinney,Green,4
28037,2008,Ted C. Weill,Reform,1
28021,2008,Barack H. Obama,Democratic,4682
28021,2008,"John S. McCain, III",Republican,748
28021,2008,Bob Barr,Libertarian,12
28021,2008,Charles O. Baldwin,Constitution,8
28021,2008,Cynthia A. McKinney,Green,2
28021,2008,Ted C. Weill,Reform,1
28053,2008,Barack H. Obama,Democratic,3634
28053,2008,"John S. McCain, III",Republican,1462
28053,2008,Bob Barr,Libertarian,11
28053,2008,Ralph Nader,Independent,7
28053,2008,Charles O. Baldwin,Constitution,6
28053,2008,Ted C. Weill,Reform,5
28053,2008,Cynthia A. McKinney,Green,1
28157,2008,Barack H. Obama,Democratic,3534
28157,2008,"John S. McCain, III",Republican,1560
28157,2008,Charles O. Baldwin,Constitution,17
28157,2008,Ralph Nader,Independent,14
28157,2008,Bob Barr,Libertarian,9
28157,2008,Ted C. Weill,Reform,3
28157,2008,Cynthia A. McKinney,Green,2
28019,2008,"John S. McCain, III",Republican,2624
28019,2008,Barack H. Obama,Democratic,1459
28019,2008,Ralph Nader,Independent,19
28019,2008,Bob Barr,Libertarian,10
28019,2008,Charles O. Baldwin,Constitution,7
28019,2008,Cynthia A. McKinney,Green,5
28019,2008,Ted C. Weill,Reform,4
28009,2008,"John S. McCain, III",Republican,2329
28009,2008,Barack H. Obama,Democratic,2227
28009,2008,Ralph Nader,Independent,30
28009,2008,Charles O. Baldwin,Constitution,30
28009,2008,Bob Barr,Libertarian,14
28009,2008,Cynthia A. McKinney,Green,6
28009,2008,Ted C. Weill,Reform,2
28063,2008,Barack H. Obama,Democratic,3883
28063,2008,"John S. McCain, III",Republican,551
28063,2008,Charles O. Baldwin,Constitution,24
28063,2008,Bob Barr,Libertarian,8
28063,2008,Ralph Nader,Independent,6
28063,2008,Cynthia A. McKinney,Green,4
28063,2008,Ted C. Weill,Reform,2
28143,2008,Barack H. Obama,Democratic,3279
28143,2008,"John S. McCain, III",Republican,1017
28143,2008,Charles O. Baldwin,Constitution,12
28143,2008,Bob Barr,Libertarian,8
28143,2008,Cynthia A. McKinney,Green,8
28143,2008,Ralph Nader,Independent,6
28143,2008,Ted C. Weill,Reform,2
28119,2008,Barack H. Obama,Democratic,2803
28119,2008,"John S. McCain, III",Republican,1334
28119,2008,Bob Barr,Libertarian,10
28119,2008,Ralph Nader,Independent,8
28119,2008,Charles O. Baldwin,Constitution,6
28119,2008,Ted C. Weill,Reform,5
28119,2008,Cynthia A. McKinney,Green,2
28125,2008,Barack H. Obama,Democratic,1907
28125,2008,"John S. McCain, III",Republican,873
28125,2008,Charles O. Baldwin,Constitution,7
28125,2008,Ralph Nader,Independent,4
28125,2008,Bob Barr,Libertarian,2
28125,2008,Cynthia A. McKinney,Green,1
28125,2008,Ted C. Weill,Reform,1
28055,2008,Barack H. Obama,Democratic,579
28055,2008,"John S. McCain, III",Republican,364
28055,2008,Ralph Nader,Independent,4
28055,2008,Bob Barr,Libertarian,1
28055,2008,Cynthia A. McKinney,Green,1
28055,2008,Charles O. Baldwin,Constitution,1
29189,2008,Barack H. Obama,Democratic,333123
29189,2008,"John S. McCain, III",Republican,221705
29189,2008,Ralph Nader,Independent,2372
29189,2008,Bob Barr,Libertarian,1674
29189,2008,Charles O. Baldwin,Constitution,954
29189,2008,Cynthia A. McKinney,-,26
29095,2008,Barack H. Obama,Democratic,210824
29095,2008,"John S. McCain, III",Republican,124687
29095,2008,Ralph Nader,Independent,1803
29095,2008,Bob Barr,Libertarian,1016
29095,2008,Charles O. Baldwin,Constitution,926
29095,2008,Cynthia A. McKinney,-,10
29183,2008,"John S. McCain, III",Republican,102550
29183,2008,Barack H. Obama,Democratic,84183
29183,2008,Ralph Nader,Independent,858
29183,2008,Bob Barr,Libertarian,598
29183,2008,Write-ins,-,428
29183,2008,Charles O. Baldwin,Constitution,337
29183,2008,Cynthia A. McKinney,-,3
29510,2008,Barack H. Obama,Democratic,132925
29510,2008,"John S. McCain, III",Republican,24662
29510,2008,Ralph Nader,Independent,604
29510,2008,Bob Barr,Libertarian,494
29510,2008,Write-ins,-,246
29510,2008,Charles O. Baldwin,Constitution,167
29510,2008,Cynthia A. McKinney,-,6
29077,2008,"John S. McCain, III",Republican,77683
29077,2008,Barack H. Obama,Democratic,56181
29077,2008,Ralph Nader,Independent,804
29077,2008,Bob Barr,Libertarian,649
29077,2008,Write-ins,-,452
29077,2008,Charles O. Baldwin,Constitution,375
29077,2008,Cynthia A. McKinney,-,3
29047,2008,"John S. McCain, III",Republican,54516
29047,2008,Barack H. Obama,Democratic,53761
29047,2008,Ralph Nader,Independent,636
29047,2008,Write-ins,-,419
29047,2008,Bob Barr,Libertarian,384
29047,2008,Charles O. Baldwin,Constitution,303
29047,2008,Cynthia A. McKinney,-,6
29099,2008,Barack H. Obama,Democratic,53467
29099,2008,"John S. McCain, III",Republican,50804
29099,2008,Ralph Nader,Independent,761
29099,2008,Bob Barr,Libertarian,413
29099,2008,Write-ins,-,346
29099,2008,Charles O. Baldwin,Constitution,258
29099,2008,Cynthia A. McKinney,-,1
29019,2008,Barack H. Obama,Democratic,47062
29019,2008,"John S. McCain, III",Republican,36849
29019,2008,Bob Barr,Libertarian,662
29019,2008,Ralph Nader,Independent,482
29019,2008,Charles O. Baldwin,Constitution,188
29019,2008,Cynthia A. McKinney,-,8
29037,2008,"John S. McCain, III",Republican,29695
29037,2008,Barack H. Obama,Democratic,19844
29037,2008,Ralph Nader,Independent,303
29037,2008,Charles O. Baldwin,Constitution,177
29037,2008,Write-ins,-,162
29037,2008,Bob Barr,Libertarian,160
29071,2008,"John S. McCain, III",Republican,27355
29071,2008,Barack H. Obama,Democratic,21256
29071,2008,Ralph Nader,Independent,364
29071,2008,Bob Barr,Libertarian,179
29071,2008,Write-ins,-,165
29071,2008,Charles O. Baldwin,Constitution,139
29165,2008,"John S. McCain, III",Republican,24460
29165,2008,Barack H. Obama,Democratic,21459
29165,2008,Ralph Nader,Independent,236
29165,2008,Bob Barr,Libertarian,179
29165,2008,Write-ins,-,160
29165,2008,Charles O. Baldwin,Constitution,145
29165,2008,Cynthia A. McKinney,-,1
29097,2008,"John S. McCain, III",Republican,31667
29097,2008,Barack H. Obama,Democratic,15730
29097,2008,Ralph Nader,Independent,311
29097,2008,Bob Barr,Libertarian,194
29097,2008,Write-ins,-,194
29097,2008,Charles O. Baldwin,Constitution,123
29043,2008,"John S. McCain, III",Republican,25382
29043,2008,Barack H. Obama,Democratic,11883
29043,2008,Ralph Nader,Independent,201
29043,2008,Write-ins,-,140
29043,2008,Bob Barr,Libertarian,133
29043,2008,Charles O. Baldwin,Constitution,98
29051,2008,"John S. McCain, III",Republican,24385
29051,2008,Barack H. Obama,Democratic,13959
29051,2008,Ralph Nader,Independent,175
29051,2008,Bob Barr,Libertarian,164
29051,2008,Write-ins,-,89
29051,2008,Charles O. Baldwin,Constitution,62
29031,2008,"John S. McCain, III",Republican,24768
29031,2008,Barack H. Obama,Democratic,12208
29031,2008,Ralph Nader,Independent,164
29031,2008,Bob Barr,Libertarian,157
29031,2008,Write-ins,-,91
29031,2008,Charles O. Baldwin,Constitution,58
29021,2008,Barack H. Obama,Democratic,19164
29021,2008,"John S. McCain, III",Republican,19110
29021,2008,Ralph Nader,Independent,403
29021,2008,Write-ins,-,220
29021,2008,Bob Barr,Libertarian,209
29021,2008,Charles O. Baldwin,Constitution,152
29021,2008,Cynthia A. McKinney,-,2
29145,2008,"John S. McCain, III",Republican,17637
29145,2008,Barack H. Obama,Democratic,7450
29145,2008,Ralph Nader,Independent,158
29145,2008,Bob Barr,Libertarian,87
29145,2008,Charles O. Baldwin,Constitution,74
29113,2008,"John S. McCain, III",Republican,12924
29113,2008,Barack H. Obama,Democratic,10234
29113,2008,Ralph Nader,Independent,172
29113,2008,Charles O. Baldwin,Constitution,111
29113,2008,Bob Barr,Libertarian,109
29113,2008,Write-ins,-,69
29187,2008,"John S. McCain, III",Republican,12660
29187,2008,Barack H. Obama,Democratic,11540
29187,2008,Ralph Nader,Independent,194
29187,2008,Bob Barr,Libertarian,105
29187,2008,Charles O. Baldwin,Constitution,50
29187,2008,Cynthia A. McKinney,-,1
29213,2008,"John S. McCain, III",Republican,14736
29213,2008,Barack H. Obama,Democratic,6683
29213,2008,Ralph Nader,Independent,123
29213,2008,Bob Barr,Libertarian,80
29213,2008,Write-ins,-,77
29213,2008,Charles O. Baldwin,Constitution,42
29029,2008,"John S. McCain, III",Republican,14074
29029,2008,Barack H. Obama,Democratic,7773
29029,2008,Ralph Nader,Independent,151
29029,2008,Bob Barr,Libertarian,75
29029,2008,Write-ins,-,64
29029,2008,Charles O. Baldwin,Constitution,59
29029,2008,Cynthia A. McKinney,-,1
29101,2008,"John S. McCain, III",Republican,12183
29101,2008,Barack H. Obama,Democratic,9480
29101,2008,Ralph Nader,Independent,205
29101,2008,Bob Barr,Libertarian,108
29101,2008,Charles O. Baldwin,Constitution,104
29027,2008,"John S. McCain, III",Republican,11389
29027,2008,Barack H. Obama,Democratic,7580
29027,2008,Bob Barr,Libertarian,145
29027,2008,Ralph Nader,Independent,116
29027,2008,Charles O. Baldwin,Constitution,91
29027,2008,Write-ins,-,45
29161,2008,"John S. McCain, III",Republican,11706
29161,2008,Barack H. Obama,Democratic,7394
29161,2008,Ralph Nader,Independent,152
29161,2008,Charles O. Baldwin,Constitution,95
29161,2008,Bob Barr,Libertarian,91
29161,2008,Write-ins,-,86
29159,2008,"John S. McCain, III",Republican,11018
29159,2008,Barack H. Obama,Democratic,6932
29159,2008,Ralph Nader,Independent,140
29159,2008,Bob Barr,Libertarian,80
29159,2008,Write-ins,-,57
29159,2008,Charles O. Baldwin,Constitution,38
29091,2008,"John S. McCain, III",Republican,10982
29091,2008,Barack H. Obama,Democratic,5736
29091,2008,Charles O. Baldwin,Constitution,120
29091,2008,Ralph Nader,Independent,110
29091,2008,Bob Barr,Libertarian,81
29201,2008,"John S. McCain, III",Republican,11563
29201,2008,Barack H. Obama,Democratic,6258
29201,2008,Ralph Nader,Independent,112
29201,2008,Bob Barr,Libertarian,61
29201,2008,Write-ins,-,56
29201,2008,Charles O. Baldwin,Constitution,32
29023,2008,"John S. McCain, III",Republican,11805
29023,2008,Barack H. Obama,Democratic,5316
29023,2008,Ralph Nader,Independent,108
29023,2008,Bob Barr,Libertarian,70
29023,2008,Charles O. Baldwin,Constitution,39
29169,2008,"John S. McCain, III",Republican,9552
29169,2008,Barack H. Obama,Democratic,5249
29169,2008,Ralph Nader,Independent,112
29169,2008,Bob Barr,Libertarian,59
