fips,election,candidate,party,vote
5051,2000,Ralph Nader,Green,566
5051,2000,Patrick Buchanan,Reform,268
5051,2000,Harry Browne,Libertarian,103
5051,2000,John Hagelin,Natural Law,32
5051,2000,Howard Phillips,Constitutional,28
5031,2000,Albert Gore Jr.,Democratic,12376
5031,2000,George W. Bush,Republican,12158
5031,2000,Ralph Nader,Green,409
5031,2000,Patrick Buchanan,Reform,122
5031,2000,Harry Browne,Libertarian,52
5031,2000,Howard Phillips,Constitutional,31
5031,2000,John Hagelin,Natural Law,9
5145,2000,George W. Bush,Republican,13170
5145,2000,Albert Gore Jr.,Democratic,8342
5145,2000,Patrick Buchanan,Reform,260
5145,2000,Ralph Nader,Green,243
5145,2000,Harry Browne,Libertarian,88
5145,2000,John Hagelin,Natural Law,27
5145,2000,Howard Phillips,Constitutional,20
5085,2000,George W. Bush,Republican,10606
5085,2000,Albert Gore Jr.,Democratic,6851
5085,2000,Ralph Nader,Green,237
5085,2000,Patrick Buchanan,Reform,170
5085,2000,Harry Browne,Libertarian,58
5085,2000,Howard Phillips,Constitutional,14
5085,2000,John Hagelin,Natural Law,7
5069,2000,Albert Gore Jr.,Democratic,17716
5069,2000,George W. Bush,Republican,8765
5069,2000,Ralph Nader,Green,361
5069,2000,Harry Browne,Libertarian,148
5069,2000,Patrick Buchanan,Reform,137
5069,2000,John Hagelin,Natural Law,46
5069,2000,Howard Phillips,Constitutional,28
5115,2000,George W. Bush,Republican,11244
5115,2000,Albert Gore Jr.,Democratic,6669
5115,2000,Ralph Nader,Green,259
5115,2000,Patrick Buchanan,Reform,153
5115,2000,Harry Browne,Libertarian,62
5115,2000,Howard Phillips,Constitutional,29
5115,2000,John Hagelin,Natural Law,6
5033,2000,George W. Bush,Republican,10804
5033,2000,Albert Gore Jr.,Democratic,6288
5033,2000,Ralph Nader,Green,223
5033,2000,Patrick Buchanan,Reform,191
5033,2000,Harry Browne,Libertarian,86
5033,2000,Howard Phillips,Constitutional,24
5033,2000,John Hagelin,Natural Law,9
5005,2000,George W. Bush,Republican,9538
5005,2000,Albert Gore Jr.,Democratic,6516
5005,2000,Ralph Nader,Green,429
5005,2000,Patrick Buchanan,Reform,132
5005,2000,Harry Browne,Libertarian,42
5005,2000,Howard Phillips,Constitutional,41
5005,2000,John Hagelin,Natural Law,10
5139,2000,George W. Bush,Republican,8647
5139,2000,Albert Gore Jr.,Democratic,6261
5139,2000,Patrick Buchanan,Reform,291
5139,2000,Howard Phillips,Constitutional,152
5139,2000,Ralph Nader,Green,130
5139,2000,John Hagelin,Natural Law,70
5139,2000,Harry Browne,Libertarian,58
5009,2000,George W. Bush,Republican,8569
5009,2000,Albert Gore Jr.,Democratic,4493
5009,2000,Ralph Nader,Green,289
5009,2000,Patrick Buchanan,Reform,187
5009,2000,Harry Browne,Libertarian,37
5009,2000,Howard Phillips,Constitutional,31
5009,2000,John Hagelin,Natural Law,29
5091,2000,George W. Bush,Republican,7276
5091,2000,Albert Gore Jr.,Democratic,6278
5091,2000,Ralph Nader,Green,100
5091,2000,Patrick Buchanan,Reform,50
5091,2000,John Hagelin,Natural Law,16
5091,2000,Howard Phillips,Constitutional,13
5091,2000,Harry Browne,Libertarian,12
5035,2000,Albert Gore Jr.,Democratic,7224
5035,2000,George W. Bush,Republican,5857
5035,2000,Ralph Nader,Green,97
5035,2000,Patrick Buchanan,Reform,27
5035,2000,Harry Browne,Libertarian,24
5035,2000,Howard Phillips,Constitutional,3
5035,2000,John Hagelin,Natural Law,2
5055,2000,Albert Gore Jr.,Democratic,6319
5055,2000,George W. Bush,Republican,5831
5055,2000,Ralph Nader,Green,205
5055,2000,Patrick Buchanan,Reform,79
5055,2000,Harry Browne,Libertarian,26
5055,2000,Howard Phillips,Constitutional,14
5055,2000,John Hagelin,Natural Law,10
5063,2000,George W. Bush,Republican,6145
5063,2000,Albert Gore Jr.,Democratic,5146
5063,2000,Ralph Nader,Green,171
5063,2000,Patrick Buchanan,Reform,78
5063,2000,Harry Browne,Libertarian,32
5063,2000,John Hagelin,Natural Law,14
5063,2000,Howard Phillips,Constitutional,8
5093,2000,Albert Gore Jr.,Democratic,7107
5093,2000,George W. Bush,Republican,5199
5093,2000,Ralph Nader,Green,110
5093,2000,Harry Browne,Libertarian,83
5093,2000,Patrick Buchanan,Reform,54
5093,2000,John Hagelin,Natural Law,25
5093,2000,Howard Phillips,Constitutional,8
5023,2000,George W. Bush,Republican,5730
5023,2000,Albert Gore Jr.,Democratic,4120
5023,2000,Ralph Nader,Green,183
5023,2000,Patrick Buchanan,Reform,116
5023,2000,Howard Phillips,Constitutional,25
5023,2000,Harry Browne,Libertarian,18
5023,2000,John Hagelin,Natural Law,15
5059,2000,Albert Gore Jr.,Democratic,5527
5059,2000,George W. Bush,Republican,5042
5059,2000,Ralph Nader,Green,202
5059,2000,Patrick Buchanan,Reform,147
5059,2000,Harry Browne,Libertarian,25
5059,2000,Howard Phillips,Constitutional,22
5059,2000,John Hagelin,Natural Law,16
5015,2000,George W. Bush,Republican,5556
5015,2000,Albert Gore Jr.,Democratic,3595
5015,2000,Ralph Nader,Green,301
5015,2000,Patrick Buchanan,Reform,91
5015,2000,Harry Browne,Libertarian,29
5015,2000,Howard Phillips,Constitutional,14
5015,2000,John Hagelin,Natural Law,4
5103,2000,Albert Gore Jr.,Democratic,5464
5103,2000,George W. Bush,Republican,4739
5103,2000,Ralph Nader,Green,100
5103,2000,Patrick Buchanan,Reform,55
5103,2000,Harry Browne,Libertarian,30
5103,2000,Howard Phillips,Constitutional,5
5103,2000,John Hagelin,Natural Law,2
5071,2000,George W. Bush,Republican,3657
5071,2000,Albert Gore Jr.,Democratic,3270
5071,2000,Ralph Nader,Green,109
5071,2000,Patrick Buchanan,Reform,86
5071,2000,Harry Browne,Libertarian,19
5071,2000,Howard Phillips,Constitutional,16
5071,2000,John Hagelin,Natural Law,4
5027,2000,George W. Bush,Republican,5018
5027,2000,Albert Gore Jr.,Democratic,4003
5027,2000,Howard Phillips,Constitutional,164
5027,2000,Ralph Nader,Green,70
5027,2000,Patrick Buchanan,Reform,28
5027,2000,Harry Browne,Libertarian,19
5027,2000,John Hagelin,Natural Law,5
5019,2000,Albert Gore Jr.,Democratic,4661
5019,2000,George W. Bush,Republican,3776
5019,2000,Ralph Nader,Green,103
5019,2000,Patrick Buchanan,Reform,64
5019,2000,Harry Browne,Libertarian,8
5019,2000,Howard Phillips,Constitutional,8
5019,2000,John Hagelin,Natural Law,6
5113,2000,George W. Bush,Republican,4600
5113,2000,Albert Gore Jr.,Democratic,2315
5113,2000,Ralph Nader,Green,130
5113,2000,Patrick Buchanan,Reform,95
5113,2000,Harry Browne,Libertarian,26
5113,2000,Howard Phillips,Constitutional,19
5113,2000,John Hagelin,Natural Law,8
5003,2000,Albert Gore Jr.,Democratic,4253
5003,2000,George W. Bush,Republican,3876
5003,2000,Ralph Nader,Green,61
5003,2000,Patrick Buchanan,Reform,51
5003,2000,Howard Phillips,Constitutional,15
5003,2000,Harry Browne,Libertarian,10
5003,2000,John Hagelin,Natural Law,5
5029,2000,George W. Bush,Republican,3545
5029,2000,Albert Gore Jr.,Democratic,3496
5029,2000,Ralph Nader,Green,84
5029,2000,Patrick Buchanan,Reform,78
5029,2000,Harry Browne,Libertarian,23
5029,2000,John Hagelin,Natural Law,5
5029,2000,Howard Phillips,Constitutional,3
5083,2000,George W. Bush,Republican,4487
5083,2000,Albert Gore Jr.,Democratic,3283
5083,2000,Patrick Buchanan,Reform,153
5083,2000,Ralph Nader,Green,124
5083,2000,Harry Browne,Libertarian,21
5083,2000,Howard Phillips,Constitutional,16
5083,2000,John Hagelin,Natural Law,12
5111,2000,Albert Gore Jr.,Democratic,4102
5111,2000,George W. Bush,Republican,2988
5111,2000,Ralph Nader,Green,87
5111,2000,Patrick Buchanan,Reform,44
5111,2000,Howard Phillips,Constitutional,6
5111,2000,Harry Browne,Libertarian,5
5111,2000,John Hagelin,Natural Law,3
5053,2000,George W. Bush,Republican,3285
5053,2000,Albert Gore Jr.,Democratic,2535
5053,2000,Ralph Nader,Green,88
5053,2000,Patrick Buchanan,Reform,74
5053,2000,Harry Browne,Libertarian,21
5053,2000,Howard Phillips,Constitutional,8
5053,2000,John Hagelin,Natural Law,2
5123,2000,Albert Gore Jr.,Democratic,4986
5123,2000,George W. Bush,Republican,3414
5123,2000,Ralph Nader,Green,42
5123,2000,Patrick Buchanan,Reform,32
5123,2000,Harry Browne,Libertarian,18
5123,2000,Howard Phillips,Constitutional,2
5123,2000,John Hagelin,Natural Law,2
5141,2000,George W. Bush,Republican,3485
5141,2000,Albert Gore Jr.,Democratic,3202
5141,2000,Ralph Nader,Green,153
5141,2000,Patrick Buchanan,Reform,89
5141,2000,Harry Browne,Libertarian,32
5141,2000,Howard Phillips,Constitutional,13
5141,2000,John Hagelin,Natural Law,10
5135,2000,George W. Bush,Republican,3698
5135,2000,Albert Gore Jr.,Democratic,3236
5135,2000,Ralph Nader,Green,115
5135,2000,Patrick Buchanan,Reform,46
5135,2000,Howard Phillips,Constitutional,14
5135,2000,Harry Browne,Libertarian,11
5135,2000,John Hagelin,Natural Law,6
5089,2000,George W. Bush,Republican,3402
5089,2000,Albert Gore Jr.,Democratic,2233
5089,2000,Ralph Nader,Green,220
5089,2000,Patrick Buchanan,Reform,74
5089,2000,Howard Phillips,Constitutional,47
5089,2000,Harry Browne,Libertarian,30
5089,2000,John Hagelin,Natural Law,9
5057,2000,Albert Gore Jr.,Democratic,3937
5057,2000,George W. Bush,Republican,3257
5057,2000,Ralph Nader,Green,50
5057,2000,Patrick Buchanan,Reform,23
5057,2000,Harry Browne,Libertarian,9
5057,2000,Howard Phillips,Constitutional,7
5057,2000,John Hagelin,Natural Law,6
5107,2000,Albert Gore Jr.,Democratic,6018
5107,2000,George W. Bush,Republican,3154
5107,2000,Ralph Nader,Green,75
5107,2000,Patrick Buchanan,Reform,28
5107,2000,Howard Phillips,Constitutional,26
5107,2000,Harry Browne,Libertarian,6
5107,2000,John Hagelin,Natural Law,6
5037,2000,Albert Gore Jr.,Democratic,3096
5037,2000,George W. Bush,Republican,3033
5037,2000,Ralph Nader,Green,38
5037,2000,Patrick Buchanan,Reform,30
5037,2000,Harry Browne,Libertarian,10
5037,2000,Howard Phillips,Constitutional,4
5037,2000,John Hagelin,Natural Law,4
5087,2000,George W. Bush,Republican,3387
5087,2000,Albert Gore Jr.,Democratic,2055
5087,2000,Ralph Nader,Green,88
5087,2000,Patrick Buchanan,Reform,66
5087,2000,Harry Browne,Libertarian,19
5087,2000,Howard Phillips,Constitutional,10
5087,2000,John Hagelin,Natural Law,3
5047,2000,George W. Bush,Republican,3277
5047,2000,Albert Gore Jr.,Democratic,2674
5047,2000,Ralph Nader,Green,100
5047,2000,Patrick Buchanan,Reform,69
5047,2000,Harry Browne,Libertarian,8
5047,2000,Howard Phillips,Constitutional,8
5047,2000,John Hagelin,Natural Law,4
5043,2000,Albert Gore Jr.,Democratic,3060
5043,2000,George W. Bush,Republican,2756
5043,2000,Ralph Nader,Green,47
5043,2000,Patrick Buchanan,Reform,41
5043,2000,Harry Browne,Libertarian,11
5043,2000,John Hagelin,Natural Law,5
5043,2000,Howard Phillips,Constitutional,2
5149,2000,George W. Bush,Republican,3223
5149,2000,Albert Gore Jr.,Democratic,3062
5149,2000,Patrick Buchanan,Reform,79
5149,2000,Ralph Nader,Green,78
5149,2000,Harry Browne,Libertarian,17
5149,2000,John Hagelin,Natural Law,11
5149,2000,Howard Phillips,Constitutional,9
5121,2000,Albert Gore Jr.,Democratic,3019
5121,2000,George W. Bush,Republican,2673
5121,2000,Ralph Nader,Green,84
5121,2000,Patrick Buchanan,Reform,61
5121,2000,Harry Browne,Libertarian,18
5121,2000,Howard Phillips,Constitutional,16
5121,2000,John Hagelin,Natural Law,6
5001,2000,George W. Bush,Republican,3353
5001,2000,Albert Gore Jr.,Democratic,2877
5001,2000,Ralph Nader,Green,65
5001,2000,Patrick Buchanan,Reform,41
5001,2000,Harry Browne,Libertarian,19
5001,2000,John Hagelin,Natural Law,9
5001,2000,Howard Phillips,Constitutional,8
5075,2000,Albert Gore Jr.,Democratic,3255
5075,2000,George W. Bush,Republican,2626
5075,2000,Ralph Nader,Green,87
5075,2000,Patrick Buchanan,Reform,47
5075,2000,Harry Browne,Libertarian,14
5075,2000,Howard Phillips,Constitutional,7
5075,2000,John Hagelin,Natural Law,4
5137,2000,George W. Bush,Republican,2623
5137,2000,Albert Gore Jr.,Democratic,2043
5137,2000,Ralph Nader,Green,98
5137,2000,Patrick Buchanan,Reform,56
5137,2000,John Hagelin,Natural Law,19
5137,2000,Harry Browne,Libertarian,15
5137,2000,Howard Phillips,Constitutional,6
5065,2000,Albert Gore Jr.,Democratic,2587
5065,2000,George W. Bush,Republican,2301
5065,2000,Ralph Nader,Green,76
5065,2000,Patrick Buchanan,Reform,50
5065,2000,Harry Browne,Libertarian,10
5065,2000,Howard Phillips,Constitutional,6
5065,2000,John Hagelin,Natural Law,2
5081,2000,Albert Gore Jr.,Democratic,2883
5081,2000,George W. Bush,Republican,2283
5081,2000,Ralph Nader,Green,50
5081,2000,Patrick Buchanan,Reform,28
5081,2000,Howard Phillips,Constitutional,9
5081,2000,Harry Browne,Libertarian,7
5081,2000,John Hagelin,Natural Law,3
5021,2000,Albert Gore Jr.,Democratic,3527
5021,2000,George W. Bush,Republican,2254
5021,2000,Ralph Nader,Green,73
5021,2000,Patrick Buchanan,Reform,25
5021,2000,Harry Browne,Libertarian,12
5021,2000,Howard Phillips,Constitutional,7
5021,2000,John Hagelin,Natural Law,2
5067,2000,Albert Gore Jr.,Democratic,3651
5067,2000,George W. Bush,Republican,2280
5067,2000,Ralph Nader,Green,77
5067,2000,Patrick Buchanan,Reform,46
5067,2000,Harry Browne,Libertarian,11
5067,2000,John Hagelin,Natural Law,4
5067,2000,Howard Phillips,Constitutional,3
5049,2000,George W. Bush,Republican,2036
5049,2000,Albert Gore Jr.,Democratic,1976
5049,2000,Ralph Nader,Green,51
5049,2000,Patrick Buchanan,Reform,27
5049,2000,Howard Phillips,Constitutional,9
5049,2000,Harry Browne,Libertarian,7
5049,2000,John Hagelin,Natural Law,2
5061,2000,George W. Bush,Republican,2326
5061,2000,Albert Gore Jr.,Democratic,2063
5061,2000,Ralph Nader,Green,50
5061,2000,Patrick Buchanan,Reform,7
5061,2000,Howard Phillips,Constitutional,5
5061,2000,John Hagelin,Natural Law,5
5061,2000,Harry Browne,Libertarian,3
5133,2000,George W. Bush,Republican,2111
5133,2000,Albert Gore Jr.,Democratic,2095
5133,2000,Ralph Nader,Green,55
5133,2000,Patrick Buchanan,Reform,23
5133,2000,Harry Browne,Libertarian,7
5133,2000,Howard Phillips,Constitutional,1
5133,2000,John Hagelin,Natural Law,1
5105,2000,George W. Bush,Republican,2114
5105,2000,Albert Gore Jr.,Democratic,1648
5105,2000,John Hagelin,Natural Law,75
5105,2000,Patrick Buchanan,Reform,71
5105,2000,Ralph Nader,Green,61
5105,2000,Harry Browne,Libertarian,21
5105,2000,Howard Phillips,Constitutional,17
5041,2000,Albert Gore Jr.,Democratic,2776
5041,2000,George W. Bush,Republican,1603
5041,2000,Ralph Nader,Green,38
5041,2000,John Hagelin,Natural Law,33
5041,2000,Patrick Buchanan,Reform,21
5041,2000,Howard Phillips,Constitutional,18
5041,2000,Harry Browne,Libertarian,6
5017,2000,Albert Gore Jr.,Democratic,2820
5017,2000,George W. Bush,Republican,1564
5017,2000,Ralph Nader,Green,26
5017,2000,Patrick Buchanan,Reform,22
5017,2000,John Hagelin,Natural Law,8
5017,2000,Harry Browne,Libertarian,7
5017,2000,Howard Phillips,Constitutional,5
5109,2000,George W. Bush,Republican,2275
5109,2000,Albert Gore Jr.,Democratic,1604
5109,2000,Ralph Nader,Green,45
5109,2000,Patrick Buchanan,Reform,34
5109,2000,Howard Phillips,Constitutional,6
5109,2000,Harry Browne,Libertarian,4
5109,2000,John Hagelin,Natural Law,3
5079,2000,Albert Gore Jr.,Democratic,1957
5079,2000,George W. Bush,Republican,1526
5079,2000,Patrick Buchanan,Reform,34
5079,2000,Ralph Nader,Green,21
5079,2000,Howard Phillips,Constitutional,4
5079,2000,Harry Browne,Libertarian,2
5079,2000,John Hagelin,Natural Law,2
5101,2000,George W. Bush,Republican,2529
5101,2000,Albert Gore Jr.,Democratic,1205
5101,2000,Ralph Nader,Green,112
5101,2000,Patrick Buchanan,Reform,52
5101,2000,Harry Browne,Libertarian,13
5101,2000,Howard Phillips,Constitutional,11
5101,2000,John Hagelin,Natural Law,5
5129,2000,George W. Bush,Republican,2610
5129,2000,Albert Gore Jr.,Democratic,1229
5129,2000,Ralph Nader,Green,83
5129,2000,Patrick Buchanan,Reform,72
5129,2000,Harry Browne,Libertarian,27
5129,2000,Howard Phillips,Constitutional,25
5129,2000,John Hagelin,Natural Law,12
5011,2000,Albert Gore Jr.,Democratic,2122
5011,2000,George W. Bush,Republican,1793
5011,2000,Ralph Nader,Green,34
5011,2000,Patrick Buchanan,Reform,19
5011,2000,Harry Browne,Libertarian,6
5011,2000,Howard Phillips,Constitutional,3
5011,2000,John Hagelin,Natural Law,2
5097,2000,George W. Bush,Republican,2128
5097,2000,Albert Gore Jr.,Democratic,1438
5097,2000,Ralph Nader,Green,101
5097,2000,Patrick Buchanan,Reform,46
5097,2000,Harry Browne,Libertarian,12
5097,2000,Howard Phillips,Constitutional,11
5097,2000,John Hagelin,Natural Law,3
5127,2000,George W. Bush,Republican,2399
5127,2000,Albert Gore Jr.,Democratic,1444
5127,2000,Patrick Buchanan,Reform,69
5127,2000,Ralph Nader,Green,48
5127,2000,Harry Browne,Libertarian,9
5127,2000,Howard Phillips,Constitutional,9
5127,2000,John Hagelin,Natural Law,3
5117,2000,George W. Bush,Republican,1862
5117,2000,Albert Gore Jr.,Democratic,1563
5117,2000,Patrick Buchanan,Reform,45
5117,2000,Ralph Nader,Green,29
5117,2000,Harry Browne,Libertarian,6
5117,2000,Howard Phillips,Constitutional,1
5117,2000,John Hagelin,Natural Law,1
5025,2000,George W. Bush,Republican,1678
5025,2000,Albert Gore Jr.,Democratic,1414
5025,2000,Patrick Buchanan,Reform,44
5025,2000,Ralph Nader,Green,30
5025,2000,Harry Browne,Libertarian,7
5025,2000,Howard Phillips,Constitutional,4
5025,2000,John Hagelin,Natural Law,4
5099,2000,Albert Gore Jr.,Democratic,1867
5099,2000,George W. Bush,Republican,1796
5099,2000,Ralph Nader,Green,42
5099,2000,Patrick Buchanan,Reform,19
5099,2000,Harry Browne,Libertarian,8
5099,2000,Howard Phillips,Constitutional,3
5099,2000,John Hagelin,Natural Law,3
5077,2000,Albert Gore Jr.,Democratic,2727
5077,2000,George W. Bush,Republican,1351
5077,2000,Ralph Nader,Green,18
5077,2000,Patrick Buchanan,Reform,14
5077,2000,John Hagelin,Natural Law,6
5077,2000,Harry Browne,Libertarian,4
5077,2000,Howard Phillips,Constitutional,1
5095,2000,Albert Gore Jr.,Democratic,1910
5095,2000,George W. Bush,Republican,1329
5095,2000,Ralph Nader,Green,29
5095,2000,Patrick Buchanan,Reform,19
5095,2000,Harry Browne,Libertarian,4
5095,2000,John Hagelin,Natural Law,2
5073,2000,Albert Gore Jr.,Democratic,1806
5073,2000,George W. Bush,Republican,1538
5073,2000,Ralph Nader,Green,27
5073,2000,Patrick Buchanan,Reform,5
5073,2000,Harry Browne,Libertarian,4
5073,2000,Howard Phillips,Constitutional,3
5039,2000,Albert Gore Jr.,Democratic,1710
5039,2000,George W. Bush,Republican,1571
5039,2000,Ralph Nader,Green,21
5039,2000,Patrick Buchanan,Reform,16
5039,2000,Harry Browne,Libertarian,4
5039,2000,John Hagelin,Natural Law,3
5147,2000,Albert Gore Jr.,Democratic,1699
5147,2000,George W. Bush,Republican,898
5147,2000,Patrick Buchanan,Reform,21
5147,2000,Ralph Nader,Green,19
5147,2000,Harry Browne,Libertarian,9
5147,2000,John Hagelin,Natural Law,3
5147,2000,Howard Phillips,Constitutional,2
5013,2000,George W. Bush,Republican,1128
5013,2000,Albert Gore Jr.,Democratic,1017
5013,2000,Ralph Nader,Green,19
5013,2000,Patrick Buchanan,Reform,12
5013,2000,Howard Phillips,Constitutional,5
5013,2000,Harry Browne,Libertarian,3
5013,2000,John Hagelin,Natural Law,1
6037,2000,Albert Gore Jr.,Democratic,1710505
6037,2000,George W. Bush,Republican,871930
6037,2000,Ralph Nader,Green,83731
6037,2000,Patrick Buchanan,Reform,11526
6037,2000,Harry Browne,Libertarian,11122
6037,2000,Howard Phillips,American Ind.,3744
6037,2000,John Hagelin,Natural Law,2593
6037,2000,David McReynolds,Write-in,3
6073,2000,George W. Bush,Republican,475736
6073,2000,Albert Gore Jr.,Democratic,437666
6073,2000,Ralph Nader,Green,33979
6073,2000,Harry Browne,Libertarian,4423
6073,2000,Patrick Buchanan,Reform,4185
6073,2000,Howard Phillips,American Ind.,1481
6073,2000,John Hagelin,Natural Law,1160
6073,2000,David McReynolds,Write-in,3
6073,2000,Write-ins,-,1
6059,2000,George W. Bush,Republican,541299
6059,2000,Albert Gore Jr.,Democratic,391819
6059,2000,Ralph Nader,Green,26833
6059,2000,Harry Browne,Libertarian,4839
6059,2000,Patrick Buchanan,Reform,4301
